claim_relation_id,source_id,source_name,source_type,relation_type,relation_label,target_id,target_name,target_type,usage,layer,mention_count,document_count,paragraph_count,sentence_count,category_count,evidence_count,example_text,example_url
crel_ed0a14bbf81a,ent_a1f534091f7d,皈依,PracticeActivity,entity_explained_by_claim,实体由语境命题解释,claim_bb59dbf82cb8,經濟學家千家駒是浙江人，過去弘揚並信仰共產主義，曾在大陸人民大會堂演講而顯示其言論權威；一九八八年他在洛杉磯西來寺皈依佛教，引起轟動，眾人以反詰方式追問一位多年信仰共產主義的無神論者為何最終皈依佛門。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,1,1,1,名經濟學家千家駒先生，浙江人，現年八十五歲，過去弘揚共產主義，在大陸人民大會堂幾千人的講演，三十分鐘內有三十一次掌聲，可見其建言、思想、言論、見解的權威。⟂S⟂一九八八年在洛杉磯西來寺皈依佛教時，曾造成一時轟動，大家十分好奇為何幾十年來信仰共產主義的無神論者，最後竟然會皈依佛門？,https://books.masterhsingyun.org/ArticleDetail/artcle4345
crel_fa9477448792,ent_a1f534091f7d,皈依,PracticeActivity,entity_has_condition_claim,实体具有条件或范围命题,claim_355c81abc243,皈依承認自己是佛之後，言行便應如佛，例如夫妻不能吵架。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,1,1,1,我接著說：「好，既然大家都已經承認自己是佛，那麼你們皈依典禮完畢回家的時候，夫妻就不能吵架，因為佛陀不會吵架；,https://books.masterhsingyun.org/ArticleDetail/artcle6709
crel_c2a2d0b910c2,ent_a1f534091f7d,皈依,PracticeActivity,entity_has_condition_claim,实体具有条件或范围命题,claim_fb05ea546a36,皈依後仍可禮拜土地公、媽祖等神明，因為拜神明是一時的恭敬，不同於終生的信仰。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,1,1,1,甚至有的人以為皈依了以後，就不可以禮拜土地公、媽祖、城隍等神明，不是的，一樣可以拜神明，因為拜神明是基於恭敬，是一時的，信仰則是終生。,https://books.masterhsingyun.org/ArticleDetail/artcle13626
crel_eb7e3e9dd16b,ent_a1f534091f7d,皈依,PracticeActivity,entity_has_condition_claim,实体具有条件或范围命题,claim_3a83fc8bb1bf,皈依以后仍需依止常住、法派与本门老师，不宜辗转皈依。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,1,1,1,基本上，皈依三寶是很偉大的，不是皈依以後，要到哪裡拜、哪裡學都可以，當然也要有依止的常住，有法派、有本門的老師，不能今天在這裡皈依，明天到那裡皈依，到最後都不知道誰是老師。,https://books.masterhsingyun.org/ArticleDetail/artcle2439
crel_12ffa4ba94b6,ent_a1f534091f7d,皈依,PracticeActivity,entity_has_condition_claim,实体具有条件或范围命题,claim_84cabcda63ef,皈依以後若因家庭因素改信其他宗教，並不會有罪過。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,1,1,1,皈依以後，萬一因為家庭因素不能信佛教，想要改信其他宗教，並不會有罪過。,https://books.masterhsingyun.org/ArticleDetail/artcle15334
crel_6dbff5cb17cf,ent_a1f534091f7d,皈依,PracticeActivity,entity_has_condition_claim,实体具有条件或范围命题,claim_f5c2ce89e9fc,皈依後修持不可失去慈悲心，恆常課誦修持必獲大利益。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,1,1,1,大會圓滿後，為宜蘭近千名信眾主持一場皈依典禮，勉信徒們皈依後，修持不可失去慈悲心，早晚課誦一炷香、一卷《心經》、《普門品》、靜坐、念佛、〈大悲咒〉……只要持之有恆，必可獲大利益！,https://books.masterhsingyun.org/ArticleDetail/artcle8776
crel_ec552e5dd35f,ent_a1f534091f7d,皈依,PracticeActivity,entity_has_contextual_semantic_shift_claim,实体具有语境意义变化命题,claim_770731161ab4,皈依三寶即是承認自己是佛，就可以跟佛一樣。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,1,1,1,因為過去我們都認為自己是凡夫，現在我們已經皈依三寶，承認自己是佛了，就可以跟佛一樣。,https://books.masterhsingyun.org/ArticleDetail/artcle603
crel_0324e843bf0f,ent_a1f534091f7d,皈依,PracticeActivity,entity_has_contextual_semantic_shift_claim,实体具有语境意义变化命题,claim_1542df237d62,皈依三寶之後要做與未皈依時不同的人：過去嫉妒，現在要寬容。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,1,1,1,皈依三寶之後，要做個與未皈依三寶不同的人，過去嫉妒，現在要寬容；,https://books.masterhsingyun.org/ArticleDetail/artcle11128
crel_564993274485,ent_a1f534091f7d,皈依,PracticeActivity,entity_has_contextual_semantic_shift_claim,实体具有语境意义变化命题,claim_fdd3aa15d61b,過去皈依的在家弟子只能做弟子；國際佛光會期望在家信徒能如維摩居士般在社會各階層弘法利生。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,1,1,1,過去信仰佛教的三寶弟子，即使皈依佛教五、六十年，也只能做弟子，到了現在，我們成立國際佛光會，是希望在家信徒都能夠像維摩居士、諸大菩薩一樣，在社會各階層弘法利生。,https://books.masterhsingyun.org/ArticleDetail/artcle9785
crel_c4a2f64311a5,ent_a1f534091f7d,皈依,PracticeActivity,entity_has_contextual_semantic_shift_claim,实体具有语境意义变化命题,claim_3ce5ca2b6905,唯有佛法才是我們生命的真正皈依處。,InterpretiveClaim,evidence_usable,claim_evidence_graph,2,2,2,2,2,2,譬如我們每次唱三寶歌，唱到「今乃知，唯此是，真正皈依處」，使我們心理上頓起警覺，仿佛我們過去如在夢裡一般，直到現在才知道，唯有佛法才是我們的生命皈依處。,https://books.masterhsingyun.org/ArticleDetail/artcle24702
crel_9ee40999e6b2,ent_a1f534091f7d,皈依,PracticeActivity,entity_has_interpretation_claim,实体具有诠释或修正命题,claim_64cb35e8fb4e,他每回主持皈依三寶典禮，總是開示信徒：「皈依不是拜師父，而是皈依佛法僧三寶，成為正信佛弟子。」,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,1,1,1,他每回主持皈依三寶典禮，總是開示信徒：「皈依不是拜師父，而是皈依佛法僧三寶，成為正信佛弟子。」,https://books.masterhsingyun.org/ArticleDetail/artcle15683
crel_f1b136898ff1,ent_a1f534091f7d,皈依,PracticeActivity,entity_has_interpretation_claim,实体具有诠释或修正命题,claim_de5a958b5b93,所以，皈依僧，並不是拜師父，不是以哪一個人為師，不是皈依某一個人，而是皈依佛教、皈依僧團、皈依教團，成為佛教徒。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,1,1,1,所以，皈依僧，並不是拜師父，不是以哪一個人為師，不是皈依某一個人，而是皈依佛教、皈依僧團、皈依教團，成為佛教徒。,https://books.masterhsingyun.org/ArticleDetail/artcle2497
crel_8aca2c92a6e7,ent_a1f534091f7d,皈依,PracticeActivity,entity_has_interpretation_claim,实体具有诠释或修正命题,claim_1dad4508d385,皈依不是皈依某人某寺，而是誓願做三寶弟子。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,1,1,1,◎皈依不是皈依某人、某寺，而是皈依誓願做三寶弟子。,https://books.masterhsingyun.org/ArticleDetail/artcle2043
crel_83ea9a22c723,ent_a1f534091f7d,皈依,PracticeActivity,entity_has_interpretation_claim,实体具有诠释或修正命题,claim_83ce3e496f7d,密教中的皈依除佛法僧三宝外，还包括上师、本尊与护法。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,1,1,1,顯教講三皈依，密教則必須六皈依。,https://books.masterhsingyun.org/ArticleDetail/artcle3702
crel_2f1d7628811f,ent_a1f534091f7d,皈依,PracticeActivity,entity_has_interpretation_claim,实体具有诠释或修正命题,claim_afff02fab105,密教皈依在显教三皈依之外，还须皈依上师、本尊与护法。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,1,1,1,除了皈依顯教的佛法僧三寶，密教還必須皈依上師、本尊、護法。,https://books.masterhsingyun.org/ArticleDetail/artcle3702
crel_69d5db3b7805,ent_a1f534091f7d,皈依,PracticeActivity,entity_has_interpretation_claim,实体具有诠释或修正命题,claim_0365b9945bba,我認為信徒皈依不是拜師父，而是皈依佛法僧三寶，成為正信佛弟子，所以舉行皈依典禮是為佛教增加信徒，而不是替個人收徒弟。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,1,1,1,我認為信徒皈依不是拜師父，而是皈依佛法僧三寶，成為正信佛弟子，所以舉行皈依典禮是為佛教增加信徒，而不是替個人收徒弟。,https://books.masterhsingyun.org/ArticleDetail/artcle6911
crel_ff2c0539a3cb,ent_a1f534091f7d,皈依,PracticeActivity,entity_has_interpretation_claim,实体具有诠释或修正命题,claim_78d61022a9a9,他每回主持皈依三寶典禮，總是開示信徒，皈依不是拜師父，而是皈依佛法僧三寶，成為正信佛弟子。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,1,1,1,他每回主持皈依三寶典禮，總是開示信徒，皈依不是拜師父，而是皈依佛法僧三寶，成為正信佛弟子。,https://books.masterhsingyun.org/ArticleDetail/artcle15618
crel_66fa98fff5cb,ent_a1f534091f7d,皈依,PracticeActivity,entity_has_interpretation_claim,实体具有诠释或修正命题,claim_089b9fef0bd9,由于佛性人人本具，皈依三宝被解释为皈依自性佛、自性法与自性众生，并以“心佛众生，三无差别”“众生是未觉悟的佛，佛是已觉悟的众生”说明这种皈依的民主诠释。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,1,1,1,由於佛性人人本具，所以皈依三寶，其實就是「皈依自性佛，皈依自性法，皈依自性眾生」，乃至「心佛眾生，三無差別」、「眾生是未覺悟的佛，佛是已覺悟的眾生」，這些都是民主的詮釋。,https://books.masterhsingyun.org/ArticleDetail/artcle586
crel_59b36be9f343,ent_a1f534091f7d,皈依,PracticeActivity,entity_has_interpretation_claim,实体具有诠释或修正命题,claim_7d2d4752cd7b,至於皈依並非拜師父，而是由師父證明皈依三寶。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,1,1,1,至於皈依並非拜師父，而是由師父證明皈依三寶。,https://books.masterhsingyun.org/ArticleDetail/artcle19610
crel_2ac0dc79ab46,ent_a1f534091f7d,皈依,PracticeActivity,entity_has_tension_claim,实体具有义理张力命题,claim_638d190ed35d,皈依三寶是皈依自己的自性三寶，找到自己、認識自己，生命必然永恆存在。,InterpretiveClaim,evidence_usable,claim_evidence_graph,2,1,2,2,1,2,◎皈依三寶，是皈依自己的自性三寶，找到自己、認識自己，生命必然不會死，相反地，會永恆的存在。,https://books.masterhsingyun.org/ArticleDetail/artcle5803
crel_93d50247c259,ent_a1f534091f7d,皈依,PracticeActivity,entity_has_tension_claim,实体具有义理张力命题,claim_8b9b2d4b27f2,拜拜恭敬是一時的，皈依信仰是一生一世的；尊敬不同於信仰，皈依後可超越神明信仰。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,1,1,1,只是我們要知道，拜拜、恭敬和皈依、信仰是不一樣的，拜拜是一時的，皈依是一生一世的，尊敬不同於信仰，所以皈依以後可以超越神明的信仰，不為神權所控制，這才是重要的。,https://books.masterhsingyun.org/ArticleDetail/artcle603
crel_402f117dad53,ent_a1f534091f7d,皈依,PracticeActivity,entity_has_tension_claim,实体具有义理张力命题,claim_d083df8180ba,皈依三寶是皈依自己的自性三寶，找到自己、認識自己，人生必然永恆存在。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,1,1,1,皈依三寶，是皈依自己的自性三寶，找到自己、認識自己，人生必然不會死，相反地會永恆的存在。,https://books.masterhsingyun.org/ArticleDetail/artcle7049
crel_4debba9dde44,ent_8006dbf04156,盂蘭盆經,Classic,entity_explained_by_claim,实体由语境命题解释,claim_233b353081e2,《盂蘭盆經》記載，佛陀十大弟子中以「神通第一」著稱的目犍連尊者，在禪定中見亡母墮入餓鬼道受苦，遂請示佛陀如何使母親脫離其苦。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,1,1,1,佛教開始有「供僧法會」，起源於《盂蘭盆經》記載：佛陀的十大弟子「神通第一」的目犍連尊者，在禪定中見到亡母墮入餓鬼道，受無量苦，於是請示佛陀，如何令其母脫離餓鬼道苦。,https://books.masterhsingyun.org/ArticleDetail/artcle9502
crel_f820f859708c,ent_2a5835bf90a6,目犍連,DoctrineTerm,entity_explained_by_claim,实体由语境命题解释,claim_8e766510697d,目犍连被说成佛陀十大弟子之一；为救母亲倒悬之苦，他供养夏安居圆满的僧众，仰仗大众修行功德超荐母亲出饿鬼道，作者据此说明盂兰盆会流传至今。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,1,1,1,佛陀的十大弟子之一的目犍連尊者，為救母親倒懸之苦，供養夏安居圓滿的僧眾，仰仗大眾修行圓滿的功德，超薦母親出餓鬼道，故「盂蘭盆會」一直流傳至今。⟂S⟂隋朝的敬脫和尚，以孝行聞名鄉里，他每次外出弘法、聽講佛學，都用扁擔，一肩挑著母親，一肩擔著經書，隨緣度眾。⟂S⟂齊朝的道紀禪師，事母至孝，常往來鄴城東郊說法濟世，行路間，經常是一擔在身，右肩挑經書佛像，左肩擔負母親，舉凡衣著飲食，大小便利之事，無不躬親服侍，還不時告誡時人：「躬親孝養母親的人，其福德與登地菩薩是一樣的。」⟂S⟂明朝蓮池大師撰文「為僧宜孝父母」、「出世間大孝」，對人間子女孝順父母，有三等的看法：,https://books.masterhsingyun.org/ArticleDetail/artcle8392
crel_f41948b0aa94,ent_f286c1e7e166,真實性,DoctrineTerm,entity_has_reasoning_claim,实体具有推论或结果命题,claim_d16a57a3d8a8,況且，般若所說的無我，指的是肉身積聚罪惡的假我，這個假我是不可靠的，沒有真實性，所以才說「無我」。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,1,1,1,況且，般若所說的無我，指的是肉身積聚罪惡的假我，這個假我是不可靠的，沒有真實性，所以才說「無我」。,https://books.masterhsingyun.org/ArticleDetail/artcle13866
crel_d49d42142903,ent_f76ae8b83972,真理,Concept,entity_explained_by_claim,实体由语境命题解释,claim_4144cc581bb6,佛陀被引述为说自己说法四十九年、谈经三百余会却“未说一字”，理由是真理不可说；后文又以灵山会上明示禅法不立文字、直指人心说明无语言文字的说法方式。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,1,1,1,佛教裡，有許多法義僧，都認為要弘揚佛法。⟂S⟂其實，禪者也弘揚佛法，但他不一定用語言文字。⟂S⟂有時他揚眉瞬目，挑柴擔水，開墾田地，甚至遊山玩水，都是在說法。⟂S⟂如同佛陀當初所說：我說法四十九年，談經三百餘會，其實未說一字，因為真理不可說也。⟂S⟂所以，在靈山會上，佛陀明示禪法是不立文字，直指人心。⟂S⟂惟政禪師所表現的禪意，可說真正把佛的心意做一個說明了。,https://books.masterhsingyun.org/ArticleDetail/artcle6457
crel_2b6509363164,ent_f76ae8b83972,真理,Concept,entity_has_condition_claim,实体具有条件或范围命题,claim_a1c504bf4096,作者把世間法中的身體、感情、金錢概括為會變化並在生滅中流轉；相對地，出世間法中的真如本性不變不易，且只將覺性、涅槃、真如、法身列為不易的真理。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,1,1,1,因此，在世間法裡，身體、感情、金錢隨時都會變化，都在生滅流轉；⟂S⟂但是在出世間法裡，吾人的真如本性則是不變不易的，所以唯有覺性、涅槃、真如、法身，才是不易的真理。,https://books.masterhsingyun.org/ArticleDetail/artcle4974
crel_67da1a6cd4ab,ent_f76ae8b83972,真理,Concept,entity_has_condition_claim,实体具有条件或范围命题,claim_744b7d8fb87c,佛陀向须菩提发问：即使只是所讲道理中的四句偈，假如信徒、弟子、阿罗汉乃至世间天、人、阿修罗等听闻后，是否也应对这种无相、无形、无为的真理信受奉行并恭敬供养。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,1,1,1,所以佛陀就問：「須菩提，我們剛才講的這許多道理，哪怕只是『四句偈』，假如我們的信徒、弟子、阿羅漢，甚至一切世間的天、人、阿修羅等，他們聽了以後，是否也應該要對這種無相、無形、無為的真理，信受奉行、恭敬供養呢？」,https://books.masterhsingyun.org/ArticleDetail/artcle23853
crel_e9a3c60f00b1,ent_f76ae8b83972,真理,Concept,entity_has_condition_claim,实体具有条件或范围命题,claim_254094325653,這是亙古今而不變，歷萬劫而常新的真理，大至國家興衰，小至個人得失，追根究底，唯有「因果」二字才能解釋。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,1,1,1,這是亙古今而不變，歷萬劫而常新的真理，大至國家興衰，小至個人得失，追根究底，唯有「因果」二字才能解釋。,https://books.masterhsingyun.org/ArticleDetail/artcle14133
crel_31c42f8870c0,ent_f76ae8b83972,真理,Concept,entity_has_condition_claim,实体具有条件或范围命题,claim_c0d4e5056fab,佛陀在與須菩提討論真理後，以問句提出：即使只聽四句偈，信徒、弟子、阿羅漢乃至天、人、阿修羅等受眾，是否也應對無相、無形、無為的真理信受奉行、恭敬供養。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,1,1,1,佛陀與須菩提談過這些微妙的真理之後，覺得應該將這些討論做一個結語。⟂S⟂所以佛陀就問：「須菩提，我們剛才講的這許多道理，哪怕只是『四句偈』，假如我們的信徒、弟子、阿羅漢，甚至一切世間的天、人、阿修羅等，他們聽了以後，是否也應該要對這種無相、無形、無為的真理，信受奉行、恭敬供養呢？」,https://books.masterhsingyun.org/ArticleDetail/artcle23853
crel_d7bbee9e8166,ent_f76ae8b83972,真理,Concept,entity_has_condition_claim,实体具有条件或范围命题,claim_cfa896bcb7a0,作者說世間大眾的見解往往與佛教真理相抵觸：順應真理而說可能無法引起興趣，違背真理又會誤導大眾、使其迷失真心並違反佛陀示教利喜的本懷；文本把這種兩難說成佛陀證悟後很快想入涅槃的原因。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,1,1,1,「動靜一如」的根本道理，要想說得清楚，並不容易，因為世間大眾的見解往往與佛教的真理相抵觸，因此如果順應真理而說，難免與世俗的見解相抵觸，如此就無法引起人們的興趣；⟂S⟂但是如果違背真理，就會誤導大眾，迷失真心，這也有違佛陀示教利喜的本懷，所以當初佛陀證悟後，很快就想進入涅槃，就是有感於此。,https://books.masterhsingyun.org/ArticleDetail/artcle15648
crel_fc31fdd3061a,ent_f76ae8b83972,真理,Concept,entity_has_interpretation_claim,实体具有诠释或修正命题,claim_c850d9373052,真理的宗教不是對神祇的盲目信仰或精神崇拜，而是對宗教真理有確切認識、知其能解脫煩惱與生死,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,1,1,1,所謂真理的宗教，不是對神祇產生的盲目信仰，更不是精神上的崇拜，而是對宗教本身的真理，有確切的認識了解，知道它的確能解脫我們的煩惱，知道它確實能解脫我們生死等各種問題。,https://books.masterhsingyun.org/ArticleDetail/artcle3432
crel_56aee6421de4,ent_932ce5962a37,示教利喜,Concept,entity_explained_by_claim,实体由语境命题解释,claim_97586636b4e2,作者在現代社會動盪不安的語境下主張，為了實踐人間佛教、完成人間淨土的理想，人們應學習諸佛菩薩「示教利喜」的服務精神，廣濟一切眾生。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,1,1,1,在現代的環境中，如何在動盪不安的社會，實踐人間佛教、完成人間淨土的理想，我們要學習諸佛菩薩的「示教利喜」的服務精神，廣濟一切眾生。,https://books.masterhsingyun.org/ArticleDetail/artcle9894
crel_b4fceebc22c4,ent_932ce5962a37,示教利喜,Concept,entity_explained_by_claim,实体由语境命题解释,claim_2df4aae744cf,佛教被解釋為服務人間的教化，旨在增加人間幸福安樂並彰顯佛陀降誕世間、示教利喜的本懷。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,1,1,1,由此可見，佛教本質上是為人間服務的教化，旨在增加人間的幸福與安樂，彰顯「降誕世間、示教利喜」的本懷，佛陀所說的一切法都是人間佛教，人間佛教也就是佛教的全部」。,https://books.masterhsingyun.org/ArticleDetail/artcle24091
crel_8ed416b5d4e0,ent_932ce5962a37,示教利喜,Concept,entity_explained_by_claim,实体由语境命题解释,claim_831e87fbdee3,《法華經》被解釋為：釋迦牟尼佛因一大事因緣出現於多苦多難的娑婆世界，目的在對一切眾生示教利喜，即開示、教導眾生使其能成就佛道；前句只是「有人問」的疑問框架。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,1,1,1,有人問：「釋迦牟尼佛為什麼不生到其他佛國淨土，偏要生到這多苦多難的娑婆世界？」⟂S⟂本經強調「佛為一大事因緣出現世間」，就是為了對娑婆世界的眾生「示教利喜」，意即開示、教導一切眾生，能夠成就佛道；,https://books.masterhsingyun.org/ArticleDetail/artcle9900
crel_d411f277c477,ent_932ce5962a37,示教利喜,Concept,entity_explained_by_claim,实体由语境命题解释,claim_1461b8a74faa,本窗沒有先行詞的「他」被說成開導人生「示教利喜」的佛法，教人怎樣把人做好；作者隨後以「所以」引出太虛大師「仰止唯佛陀，完成在人格」但尚未閉合的引文。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,1,1,1,他開導人生「示教利喜」的佛法，教人怎麼樣把人做好。⟂S⟂所以，太虛大師說：「仰止唯佛陀，完成在人格；,https://books.masterhsingyun.org/ArticleDetail/artcle11108
crel_f49f593429a5,ent_932ce5962a37,示教利喜,Concept,entity_explained_by_claim,实体由语境命题解释,claim_0eafc05ee660,第一人稱作者為弟子立下含「八宗兼弘、僧信共有、集體創作、尊重包容」等八項宗風，並制定佛光人四大工作信條「給人信心、給人歡喜、給人希望、給人方便」；其希望佛光人培養佛陀示教利喜的性格，與人為善，終生做服務眾生的義工菩薩。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,1,1,1,因此，我為弟子們立下「八宗兼弘，僧信共有，集體創作，尊重包容」等八項宗風，訂定佛光人的四大工作信條──「給人信心、給人歡喜、給人希望、給人方便」，希望佛光人培養佛陀示教利喜的性格，與人為善，終生做眾生的義工菩薩，方便他人，服務眾生。,https://books.masterhsingyun.org/ArticleDetail/artcle21606
crel_43bf19abada3,ent_932ce5962a37,示教利喜,Concept,entity_explained_by_claim,实体由语境命题解释,claim_f06c71a1ed82,人间佛教以示教利喜为方便，普遍饶益世间有情。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,1,1,1,為了達成這個目標，大師倡議：「人間佛教以實踐菩薩道為修行，也就是以大悲為上首，以示教利喜為方便，普遍饒益世間的有情眾生，而完成佛道，這是人間佛教生活的最極致。」⟂S⟂（《星雲日記》）大師躬親實踐，身先表率，他學習觀世音菩薩的三十二化身，遊諸國土，度脫眾生，常年不辭勞苦的雲遊五大洲，接引弘化，行止不定，忽而飛往歐洲，一下子在美洲，一會兒又前往澳洲。⟂S⟂為了接引外籍人士，他到菲律賓、巴西、智利等天主教、基督教國家弘法；⟂S⟂為了度化海外華僑，他到印尼、馬來西亞等回教國家傳教；⟂S⟂為了落實寺院本土化，他在南非為黑人弟子主持剃度典禮……,https://books.masterhsingyun.org/ArticleDetail/artcle15694
crel_b86f5bc428ca,ent_932ce5962a37,示教利喜,Concept,entity_has_condition_claim,实体具有条件或范围命题,claim_4d648d04d397,本段把釋迦牟尼佛降誕人間的目的表述為示教利喜，使眾生悟入佛知見並離苦得樂；後句以「因此」續說佛陀在印度與恆河流域說法、依眾生根機開演佛法，以教化人間社會，並將此解釋為人間佛教的體現。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,1,1,1,佛教教主釋迦牟尼佛為一大事因緣降誕於人間，目的是為了「示教利喜」，令眾生悟入佛的知見，得以離苦得樂。⟂S⟂因此，當初佛陀在印度席不暇暖，沿著恆河流域走遍南瞻部洲十六王國，說法不倦，為教化人間社會，應眾生根機的不同，開演出八萬四千契理契機的佛法，就是一種「人間佛教」的體現。,https://books.masterhsingyun.org/ArticleDetail/artcle17810
crel_4d7d67a10d7b,ent_932ce5962a37,示教利喜,Concept,entity_has_condition_claim,实体具有条件或范围命题,claim_0b4334ba1265,作者先敘述佛陀開悟後說法四十九年、以種種法門示教利喜，再引《郁迦羅越問菩薩行經》所列布施、給藥、保護與收受歸依等救助行動作例，並說這些行動無非旨在使眾生解脫身心痛苦與纏縛、獲得幸福安樂的人生。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,1,1,1,二千五百年前，佛陀於菩提樹下開悟，說法四十九年，以種種法門示教利喜，就像《郁迦羅越問菩薩行經‧醫品第三》記載：「……貧窮者教以大施，……病瘦者給予醫藥，無護者為作護者，無所歸者為受其歸，無救者為作救者……」無非都是要讓眾生解脫身心的痛苦、纏縛，獲得幸福安樂的人生。,https://books.masterhsingyun.org/ArticleDetail/artcle21643
crel_8a921b66611c,ent_932ce5962a37,示教利喜,Concept,entity_has_condition_claim,实体具有条件或范围命题,claim_c1288b69d9e1,佛陀降誕世間是為示教利喜，以利他為本懷，為眾生開示解脫之道並引導其入佛知見，使眾人減少乃至永斷煩惱、增福修慧、見證法喜安樂並遠離無明。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,1,1,1,第一、佛教的主旨是造福人類：佛陀降誕於世間，就是為了「示教利喜」，以利他為本懷，開示眾生解脫之道，引導眾生入佛知見，而減少煩惱，增福修慧，讓眾人能見證法喜安樂，永斷煩惱，遠離無明。,https://books.masterhsingyun.org/ArticleDetail/artcle3491
crel_cdee5b43ce43,ent_932ce5962a37,示教利喜,Concept,entity_has_condition_claim,实体具有条件或范围命题,claim_7018ae552f2c,第一人稱作者六十歲時決定效法諸佛菩薩代眾受苦，並向佛陀告白願擔當眾生苦難、接受考驗、幫助眾生安樂、實踐大慈大悲及學習示教利喜；末尾以問號作自我檢驗，未斷言這些目標已完成。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,1,1,1,所以，到六十歲的時候，我覺得應該效法諸佛菩薩「代眾受苦，難行能行」。⟂S⟂於是我向佛陀告白：慈悲偉大的佛陀，讓我來擔當天下眾生的苦難，您可以測試您的弟子是否能承受世間人情的辛酸冷暖，能幫助眾生安樂，實踐佛陀的大慈大悲，學習佛陀的示教利喜？,https://books.masterhsingyun.org/ArticleDetail/artcle5723
crel_1a71f786bb51,ent_932ce5962a37,示教利喜,Concept,entity_has_condition_claim,实体具有条件或范围命题,claim_647cb515d464,作者把《法華經》宗旨界定為示教利喜，解釋為使眾生自悟自性、由此開佛知見；若只誦經而不明義便「與義作讎家」，並另引六祖惠能告訴法達「心迷法華轉，心悟轉法華」。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,1,1,1,所以，《法華經》的宗旨，就是示教利喜，就是讓眾生「自悟自性」，那才是開佛知見，否則「誦經久不明，與義作讎家」。⟂S⟂所以六祖大師告訴法達：「心迷法華轉，心悟轉法華。」,https://books.masterhsingyun.org/ArticleDetail/artcle154
crel_a6bae8eab6b8,ent_932ce5962a37,示教利喜,Concept,entity_has_condition_claim,实体具有条件或范围命题,claim_7db64d33d128,编号第七项说明“贫僧的给”范围不限于金钱，而是并列包括善缘、排难解纷、示教利喜、给悲伤者安慰、给消极者鼓励、给怨恨者慈悲，以及鼓励缺乏信心者发掘心中宝藏、用智慧而非金钱庄严自己；随后说“他”的给旨在天下无事。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,1,1,1,七、貧僧的「給」也不是只有給人金錢，他給的範圍很廣，如：給人善緣，給人排難解紛，給人示教利喜，給悲傷的人安慰，給消極的人鼓勵，給怨恨的人慈悲，給精神上缺乏信心的人，鼓勵他挖掘自己心中的寶藏，要利用自己的智慧而不是用金錢來莊嚴自己。⟂S⟂因此，他的「給」主要都是希望天下無事，也因為他有這樣的能力，所以他的「貧」更別具意義了！,https://books.masterhsingyun.org/ArticleDetail/artcle15845
