evidence_id,relation_id,document_id,paragraph_id,sentence_ids,category,source_url,text,support_count,review_status
ev_2c4fa9a3e39a,rel_6ee4b7c32296,doc_00000603,,,第二類【人間佛教論叢】,https://books.masterhsingyun.org/ArticleDetail/artcle603,意思就是說，自性三皈依就是不可說，有說即非。,1,auto_keep_stable
ev_d14e22d22a16,rel_7453a6aea1e9,doc_00015668,,,第十二類【附錄】,https://books.masterhsingyun.org/ArticleDetail/artcle15668,由於佛光大學籌建的因緣，促成了另一所位於嘉義大林的南華大學，同樣在佛光人與社會大眾的眾緣和合下於一九九六年先行開辦，這是台灣第一所免收學雜費的綜合性私立大學。,1,auto_keep_stable
ev_9f77bc718954,rel_2ca4d6b778d4,doc_00014003,par_00014003_0004,sent_00014003_0004_001;sent_00014003_0004_002,第五類【文叢】,https://books.masterhsingyun.org/ArticleDetail/artcle14003,「莫怪靈山留一笑，如來原是賣花人」，當初佛陀在靈山會上，對百萬人天講說佛法時，拈一朵花在手上，示現大眾，弟子大迦葉遙望佛陀手上的花微微一笑，他的心與佛陀相應了，因此佛陀說：「我有正法眼藏，涅槃妙心，實相無相，微妙法門，不立文字，教外別傳，付囑摩訶迦葉。」⟂S⟂大迦葉尊者在靈山會上，透過對佛陀的一笑，繼承了佛陀的正法，佛陀藉花傳道，故幽默一點說：「如來原是賣花人」。,1,new_relation
ev_b805312bbe6e,rel_9fd5c3f5b273,doc_00017806,par_00017806_0055,sent_00017806_0055_001;sent_00017806_0055_002;sent_00017806_0055_003;sent_00017806_0055_004;sent_00017806_0055_005;sent_00017806_0055_006;sent_00017806_0055_007;sent_00017806_0055_008;sent_00017806_0055_009;sent_00017806_0055_010;sent_00017806_0055_011;sent_00017806_0055_012,第十二類【附錄】,https://books.masterhsingyun.org/ArticleDetail/artcle17806,星雲大師認為，出家人要培養「出離心」，然而培養「出離心」並非完全脫離人世，而應致力於在人世間體證佛道。⟂S⟂出家僧眾不僅要有「『內在』的開發，同時也要有『外在』的開發」。⟂S⟂「內在的開發」即開發內心的真如佛性；⟂S⟂「外在的開發」則開發社會，念念以度人利他為己任，將「真如佛性的美好表現到人間來」，同時也在人間中淬鍊內在的真如佛性。⟂S⟂「我所認為的人間佛教，是入世重於出世的，生活重於生死的，利他重於自利的，普濟重於獨修的。」⟂S⟂從當下人間佛教的踐行次第來看，入世與出世之間，入世為先；⟂S⟂生活與生死之間，生活為先；⟂S⟂利他與自利之間，利他為要；⟂S⟂普濟與獨修之間，普濟為要。⟂S⟂在星雲大師看來，禪者應行入世之事植出世之心，在生活之中有生死之悟，培養利他、普濟的精神。⟂S⟂禪者不應僅限於自修自悟，而應具備「人間性格」、「大眾性格」，致力於將禪的精神融入普通民眾的生活中，以解決眾生在人世間面臨的諸多苦痛和煩惱。⟂S⟂質而言之，出世是以入世為基礎的，禪應走向生活，實現禪的生活化。,1,accept_stable_edge
ev_a22240c6faf4,rel_6cb13a0c79f0,doc_00011399,par_00011399_0006,sent_00011399_0006_001;sent_00011399_0006_002;sent_00011399_0006_003;sent_00011399_0006_004;sent_00011399_0006_005;sent_00011399_0006_006,第五類【文叢】,https://books.masterhsingyun.org/ArticleDetail/artcle11399,釋初參曰：所謂「真理愈辯愈明」，為的就是將道理講清楚、說明白。⟂S⟂然而許多人的爭辯，往往不是為真理，非就事論事，而是僅憑一己之私，逞一時之強，甚至還得爭個你死我活方肯罷休，實是愚蠢之至。⟂S⟂《法句經》說：「勝則生怨，負則自鄙；⟂S⟂去勝負心，無爭自安。」⟂S⟂能如玄奘一般，不僅辯明真理，且贏得敵人之真心歸附者，其實，真理已是大眾所認定的公論，何須多辯。⟂S⟂所以，當辯則辯，否則就讓「真理不辯自明」吧！,1,accept_stable_edge
ev_2289bb96b8d4,rel_6efcddf076f5,doc_00015614,,,第六類【傳記】,https://books.masterhsingyun.org/ArticleDetail/artcle15614,半個多世紀以來，星雲大師不斷著述立論、講經說法、興學育才、成立道場、創建佛教事業、發展佛光會⋯⋯透過各種直接或間接的方式、宗教與非宗教的活動，走入人群、走進社會、走向國際。,4,auto_keep_stable
ev_dee6f341ceac,rel_2af6e846b68a,doc_00011272,,,第四類【講演集】,https://books.masterhsingyun.org/ArticleDetail/artcle11272,經過多年的努力，位於洛杉磯的西來大學（University of the West），終於獲得「美國西部大學聯盟」（WASC）的學術認證，創辦人星雲大師也專程從台灣來主持記者說明會，大師說未來會朝向小而美的精緻教學發展。,1,auto_keep_stable
ev_815ecd5959bc,rel_d5d15681fd51,doc_00024097,,,星雲大師人間佛教傳燈錄,https://books.masterhsingyun.org/ArticleDetail/artcle24097,這「四給」包括：給人信心、給人歡喜、給人希望、給人方便，成為佛光人的工作信條以及菩薩道修行、弘法與工作的依循。,2,auto_keep_stable
ev_c9df62d4fb27,rel_580730d6af94,doc_00006841,,,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle6841,2.擇滅無為：由智慧揀擇的力量，斷除一切煩惱，所得的寂滅就是涅槃。,1,auto_keep_stable
ev_6a36014768bc,rel_6aca32c45adb,doc_00002633,,,第八類【日記】,https://books.masterhsingyun.org/ArticleDetail/artcle2633,我們的教主佛陀提倡仁王護國，除了常與頻婆娑羅王、波斯匿王、彌蘭陀王交往之外，更將護持佛法的責任交給眾大臣。,1,auto_keep_stable
ev_ebed9db70ce7,rel_331fc6601127,doc_00000185,par_00000185_0009,sent_00000185_0009_001;sent_00000185_0009_002;sent_00000185_0009_003;sent_00000185_0009_004;sent_00000185_0009_005;sent_00000185_0009_006;sent_00000185_0009_007;sent_00000185_0009_008;sent_00000185_0009_009;sent_00000185_0009_010,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle185,「諸行」是指一切事物和一切現象。⟂S⟂「行」是遷流、轉變的意思。⟂S⟂《俱舍頌疏》說：「造作、遷流二義名行。」⟂S⟂《大乘義章》卷二說：「有為集起，稱之為行。」⟂S⟂一切事物與現象都是遷流轉變的，所以叫做「行」，這個字本身就包含了無常的意義。⟂S⟂「諸行無常」是指世間上一切形形色色的事物，沒有一樣不是在剎那剎那之間遷流轉變，沒有一樣是常住不變的。⟂S⟂因為世間上的一切有為法都是因緣和合而生起，因緣所生的諸法，空無自性，它隨著緣聚而生，緣散而滅。⟂S⟂譬如有情世間的人有生老病死的現象，器世間的山河大地有成住壞空的演變，心念有生住異滅的變化。⟂S⟂因此，一切法在時間上是剎那不住，念念生滅；⟂S⟂過去的已滅，未來的未生，現在的即生即滅，它是三世遷流不住的，所以說「無常」。,1,accept_stable_edge
ev_28cab199e9bb,rel_088135cc49df,doc_00015313,par_00015313_0288,sent_00015313_0288_001,第六類【傳記】,https://books.masterhsingyun.org/ArticleDetail/artcle15313,‧佛光山南華寺創立「非洲佛學院」，為落實大師「佛教本土化」的目標培育人才。,1,accept_stable_edge
ev_f5b07307d2a5,rel_d93d84a73c3c,doc_00000674,par_00000674_0131,sent_00000674_0131_001;sent_00000674_0131_002,第二類【人間佛教論叢】,https://books.masterhsingyun.org/ArticleDetail/artcle674,說到禪宗，從遠處說，禪是從佛陀在靈山會上拈花微笑，把正法眼藏付囑摩訶迦葉（見《傳燈錄》）。⟂S⟂此事在《大梵天王問佛決疑經》中有詳細的記載：一日，佛陀行化至靈鷲山，時有大梵天王，為令今世、後世眾生獲得利益，以金婆羅華獻佛，捨身為床座，恭請佛陀為眾生說法。,1,new_relation
ev_682a66e9ffe1,rel_1d0fcd6b61e4,doc_00016726,par_00016726_0017,sent_00016726_0017_001;sent_00016726_0017_002;sent_00016726_0017_003;sent_00016726_0017_004;sent_00016726_0017_005;sent_00016726_0017_006;sent_00016726_0017_007;sent_00016726_0017_008;sent_00016726_0017_009;sent_00016726_0017_010;sent_00016726_0017_011,第四類【講演集】,https://books.masterhsingyun.org/ArticleDetail/artcle16726,在《法華經》、《楞嚴經》中，觀世音菩薩自述在因地修習耳根圓通到了相當功行時，「盡聞不住，覺所覺空；⟂S⟂空覺極圓，空所空滅；⟂S⟂生滅既滅，寂滅現前。」⟂S⟂佛陀則讚美觀世音菩薩「慈眼視眾生，福聚海無量」；⟂S⟂在《金剛經》、《阿彌陀經》中記載︰「如來是真語者，實語者，不誑語者，不異語者。」⟂S⟂「十方諸佛，同聲讚歎釋迦牟尼佛於五濁惡世中能為希有之事。」⟂S⟂在《維摩詰經》中，眾香佛國以香飯作諸佛事，而其他佛土中，「諸佛威儀進止，諸所施為，無非佛事」。⟂S⟂維摩大士說︰「隨其心淨，則佛土淨。」⟂S⟂至於眾生為何見此土汙穢？⟂S⟂這正如螺髻梵王所說︰「心有高下，不依佛慧，故見此土為不淨耳。⟂S⟂菩薩於一切眾生悉皆平等，深心清淨，依佛智慧，則能見此佛土清淨。」,1,accept_stable_edge
ev_ac44d7577278,rel_1ee1c3b5aa12,doc_00016190,,,第四類【講演集】,https://books.masterhsingyun.org/ArticleDetail/artcle16190,緣起緣滅，一切因緣生，一切因緣滅，「緣起」就是真理。,1,auto_keep_stable
ev_ee524ce512ab,rel_01c51fa3cf81,doc_00015245,par_00015245_0018,sent_00015245_0018_001;sent_00015245_0018_002;sent_00015245_0018_003;sent_00015245_0018_004,第六類【傳記】,https://books.masterhsingyun.org/ArticleDetail/artcle15245,除了自取「法名」之外，大師還為自己取了不少「筆名」。⟂S⟂大師初到台灣時，立意要「以文弘法」，因此經常在台灣的報紙、雜誌、電台撰文投稿。⟂S⟂當時除了用「星雲」之法名以外，用了最多的筆名是「摩迦」。⟂S⟂如一九五三年在宜蘭撰寫《釋迦牟尼佛傳》，乃至一九四九年在苗栗法雲寺看守山林期間所寫的《無聲息的歌唱》，都是用「摩迦」為筆名發表在《人生雜誌》上。,1,accept_stable_edge
ev_2de8569727ea,rel_8e77ef581d2f,doc_00016172,par_00016172_0008,sent_00016172_0008_001;sent_00016172_0008_002;sent_00016172_0008_003;sent_00016172_0008_004;sent_00016172_0008_005;sent_00016172_0008_006;sent_00016172_0008_007;sent_00016172_0008_008;sent_00016172_0008_009;sent_00016172_0008_010,第四類【講演集】,https://books.masterhsingyun.org/ArticleDetail/artcle16172,我們稟承佛陀的教法要把佛法弘揚，我們也常以佛教徒的身分自傲，但是放眼而觀，令人很感慨的發覺：現代的佛教徒缺乏信心。⟂S⟂這話怎麼說呢？⟂S⟂因為現代的佛教徒對於佛陀教法未能奉行，對於佛教道理不敢肯定。⟂S⟂既沒有用佛法來引導人生，也沒有用佛法來改造生活，這就變成「佛法是佛法，生活是生活」了。⟂S⟂生活既然和信仰無法一致，那麼佛教不是和生活脫節嗎？⟂S⟂那就完全違背佛法的真義了。⟂S⟂比方說：佛教講因果，我們真有因果觀念嗎？⟂S⟂佛教講苦空，我們真有體會苦空嗎？⟂S⟂佛教講慈悲，我們真能奉行慈悲嗎？⟂S⟂佛教講無我，我們真能實踐無我嗎？,1,accept_stable_edge
ev_fec3a41ac6f1,rel_67ab0b950bdb,doc_00024699,par_00024699_0046,sent_00024699_0046_014,第十二類【附錄】,https://books.masterhsingyun.org/ArticleDetail/artcle24699,江先生書中以佛耶爭執為例，說明基督教對於佛教的排斥，一方面固然可以打壓佛教的發展，另一方面卻也可以刺激佛教吸取耶教的經驗，以新的方式傳教弘法，他並以星雲大師五、六○年代在宜蘭等地的弘法為例來說明此點：「雖然如此，後來佛教界為了擴大影響力，也仿效基督教或天主教，在校園發展佛教組織，以國語演講輔以流利的台語翻譯，巡迴各地布教，以擴張教勢。,1,stage260_llm_adjudicated
ev_6f4e5770a315,rel_276f3f8cbd51,doc_00006158,par_00006158_0003,sent_00006158_0003_001,第五類【文叢】,https://books.masterhsingyun.org/ArticleDetail/artcle6158,第二、做一個共生的地球人：地球上的每一個人都不能離開別人而存在，都無法離開因緣而獨立。,1,stage260_llm_adjudicated
ev_211b72bdc467,rel_158e4fd0ea90,doc_00008392,par_00008392_0141,sent_00008392_0141_001,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle8392,佛光山在社會教育事業上，辦有幼稚園、均頭中學、普門中學、西來大學、佛光大學、南華大學、南天大學、光明大學、信徒講習會、都市佛學院、勝鬘書院……僧伽教育事業上，辦有十六所佛教學院，分布在世界各地，學生近千人。,1,accept_stable_edge
ev_9d9106b90647,rel_7c5019635e4d,doc_00009854,par_00009854_0008,sent_00009854_0008_001,第一類【經義】,https://books.masterhsingyun.org/ArticleDetail/artcle9854,現代科學以各種方式、理論、學科，來解釋宇宙、人我的存在，唯識宗則將人的思惟和行為以「八識」來分析，並以「唯識」來說明世界一切現象，而有所謂「三界唯心」、「萬法唯識」之理論。,1,accept_stable_edge
ev_02123983a26f,rel_837580056fd3,doc_00007885,par_00007885_0002,sent_00007885_0002_001;sent_00007885_0002_002;sent_00007885_0002_003;sent_00007885_0002_004;sent_00007885_0002_005;sent_00007885_0002_006;sent_00007885_0002_007,第九類【佛光山系列】,https://books.masterhsingyun.org/ArticleDetail/artcle7885,抄經又稱「寫經」，是佛教的修行法門之一，也是對法寶的一種供養。⟂S⟂《華嚴經》說：「常隨佛學者，從初發心，精進不退，以不可說、不可說身命而為布施；⟂S⟂剝皮為紙，析骨為筆，刺血為墨，書寫經典，積如須彌，為重法故，不惜身命。」⟂S⟂又說「諸供養中，法供養為最」。⟂S⟂因此在抄寫經文時，要以虔誠的心，一筆一畫、一字一句來抄寫；⟂S⟂當精神集中，書寫字字珠璣的文字般若，可達到一心不亂，心靈淨化的境界。⟂S⟂書法能怡情養性，抄寫經文可以端正身心，兩者結合，不但是發揚中國固有國粹，也是中國佛教的創舉。,1,accept_stable_edge
ev_2e0887910d0b,rel_18b05f4a5853,doc_00024162,par_00024162_0079,sent_00024162_0079_001;sent_00024162_0079_002;sent_00024162_0079_003;sent_00024162_0079_004;sent_00024162_0079_005;sent_00024162_0079_006;sent_00024162_0079_007;sent_00024162_0079_008,星雲大師人間佛教傳燈錄,https://books.masterhsingyun.org/ArticleDetail/artcle24162,般若是什麼？⟂S⟂六祖惠能大師說：「菩提般若之智，世人本自有之；⟂S⟂只緣心迷，不能自悟，須假大善知識，示導見性。⟂S⟂當知愚人智人，佛性本無差別，只緣迷悟不同，所以有愚有智。」⟂S⟂般若不是外來的知識，而是眾生的清淨光明本性，是眾生的本來面目；⟂S⟂般若是法身、實相、自性、佛性的同義詞。⟂S⟂般若是我們人之本源、人之根本、真如佛性，就是我們的本來面目。⟂S⟂,1,accept_stable_edge
ev_02aafa9dacec,rel_affccfbcb76f,doc_00008414,par_00008414_0047,sent_00008414_0047_002,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle8414,《涅槃經》說釋迦牟尼佛之所以能夠修得三十二相、八十種好的金剛之身，是因為佛陀於無量阿僧祇劫之中，恭敬三寶，孝養父母，因此今世才能感得如此殊勝的果報。,1,accept_stable_edge
ev_68fd7a2d730e,rel_caa140b23150,doc_00003972,,,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle3972,乃至淨土宗的行者念佛求生淨土，亦須修十六觀*10及念佛三昧*11、般舟三昧*12；,1,auto_keep_stable
ev_823f5c53990a,rel_a28d0a100e47,doc_00005793,par_00005793_0087,sent_00005793_0087_002,第八類【日記】,https://books.masterhsingyun.org/ArticleDetail/artcle5793,天台宗也強調我們的心「一念三千」，因此身為出家人要動出家人之念，凡是我們的起心動念都要能保持正念，遠離顛倒妄想，心中常存念佛、念法、念僧之心，並且憶念眾生，發大悲心，利益一切有情。,1,accept_stable_edge
ev_97aa937acdad,rel_71ca28aa2f75,doc_00017421,par_00017421_0021,sent_00017421_0021_001,第十二類【附錄】,https://books.masterhsingyun.org/ArticleDetail/artcle17421,《首楞嚴三昧經》曾經提到菩薩有二十種不可思議：福德不可思議、智不可思議、慧不可思議、方便不可思議、辯才不可思議、法明不可思議、總持不可思議、法門不可思議、憶念隨義不可思議、諸神通力不可思議、分別眾生諸所語言不可思議、深解眾生心之所樂不可思議、得見諸佛不可思議、所聞諸法不可思議、教化眾生不可思議、自在三昧不可思議、成就眾生不可思議、形式最妙不可思議、修治諸波羅蜜不可思議、得不退轉不可思議。,1,accept_stable_edge
ev_e3157bf9c479,rel_5d5f5f5b4926,doc_00005284,,,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle5284,此外，中國文化大學設有印度文化研究所、佛學研究所，均為專門研究佛學之機構。,1,auto_keep_stable
ev_fe54dfd72039,rel_b41ff364c31e,doc_00023682,,,第九類【佛光山系列】,https://books.masterhsingyun.org/ArticleDetail/artcle23682,一九九二年，依來帶領滿穆等人到南非，在新堡成立第一座道場新堡禪淨中心，開辦青少年夏令營，設置籃球場、乒乓球桌，提供青少年運動，家長感動而組織友愛服務隊，開始推展人間佛教。,1,auto_keep_stable
ev_bcbc41a81da1,rel_e681510c011d,doc_00005722,par_00005722_0104,sent_00005722_0104_003;sent_00005722_0104_004,第六類【傳記】,https://books.masterhsingyun.org/ArticleDetail/artcle5722,一九九八年，佛光山能將西藏貢噶多傑仁波切捐獻的佛牙舍利，從印度經泰國迎請來台，實際上就是他聯絡十多位法王共同簽字完成的。⟂S⟂但是後來卻引發中國佛教協會疑慮，以為是達賴喇嘛贈送，這實在是天大的錯誤了。,1,new_relation
ev_30635190e856,rel_ca5838b15b4b,doc_00008727,par_00008727_0024,sent_00008727_0024_001,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle8727,此四大派，除法雲寺覺力法師是來自大陸的鼓山湧泉寺，是正統的佛教僧侶外，靈泉寺善慧法師和凌雲寺本圓法師，皆為台灣「齋教」出身，而後成為受戒的正統僧侶。,1,accept_stable_edge
ev_b295a13a12b3,rel_8ab0417335d3,doc_00004145,par_00004145_0065,,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle4145,一念亦稱一心，指心念活動的最短時刻；⟂S⟂三千表示世間與出世間一切善惡、性相等人、物差別的總和。⟂S⟂一念三千是於凡夫當下一念之中，具足三千世間的諸法性相。⟂S⟂蓋天台宗思想，不論三性的有漏無漏，而謂介爾一心即具三千世間的迷悟諸法而無欠缺。⟂S⟂《摩訶止觀》卷五上：「夫一心具十法界，一法界又具十法界、百法界；⟂S⟂一界具三十種世間，百法界即具三千種世間。⟂S⟂此三千在一念心，若無心而已，介爾有心，即具三千，亦不言一心在前，一切法在後，亦不言一切法在前，一心在後。」⟂S⟂考諸吾人於日夜所起的一念心，必屬十法界中的某一法界，如與殺生等瞋恚相應，是地獄界；⟂S⟂若與貪欲相應，是餓鬼界；⟂S⟂若與人倫道德律相應，是人間界；⟂S⟂若與真如法界相應，是佛界。⟂S⟂是故一念與某界相應，此心即在某界，而且此眾生之一念心並非與一切諸法之間有所隔歷，而是互具互融。⟂S⟂因其非孤立，故在一界必具十界。⟂S⟂同時，於此十界又各具十界，而成百界。⟂S⟂此百界復具足十如是（如是相、如是性、如是體、如是力、如是作、如是因、如是緣、如是果、如是報、如是本末究竟等），即成千如，再配以五陰、眾生、國土三世間，即此三千世間具足於一念之中。⟂S⟂一念三千的教義是根據《六十華嚴‧夜摩天宮自在品》的「心佛眾生，三無差別」而來。⟂S⟂初學者根機淺，不宜作高層次的觀法，須由自心觀起，以具體事物為所觀對象，故天台宗立一心三觀之法以為初學入門之機。,1,accept_stage263i_validated_evidence
ev_81257122388e,rel_2c7346c3d496,doc_00004005,,,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle4005,主張教外別傳、不立文字的禪宗則稱宗下、宗門。,1,auto_keep_stable
ev_55f602bcde37,rel_f7215a5aa657,doc_00003862,par_00003862_0142,sent_00003862_0142_002,第八類【日記】,https://books.masterhsingyun.org/ArticleDetail/artcle3862,四攝法裡的「愛語、利行」、十大願中的「稱讚如來」，佛弟子面對三寶的時候更以梵唄唱誦來加以讚歎，甚至每部經典的最後，都記載著弟子們在聽聞佛法後「歡喜讚歎，信受奉行，作禮而去」的殊勝情景，由此可見，讚歎是多麼的重要啊！,1,accept_stable_edge
ev_a05215b3f424,rel_0a12b7b2f9c7,doc_00001545,,,第二類【人間佛教論叢】,https://books.masterhsingyun.org/ArticleDetail/artcle1545,證嚴法師創立慈濟功德會；,4,auto_keep_stable
ev_fae4d63cbe60,rel_1972d2a158f0,doc_00002636,,,第八類【日記】,https://books.masterhsingyun.org/ArticleDetail/artcle2636,光復之初，張少齊居士從大陸帶出一批佛經，在台北開設建康書局，朱鏡宙居士發心成立台灣印經處。,1,auto_keep_stable
ev_df40aa8d1cc4,rel_268d66b343f7,doc_00013769,par_00013769_0003,sent_00013769_0003_001;sent_00013769_0003_002,第五類【文叢】,https://books.masterhsingyun.org/ArticleDetail/artcle13769,佛教的各宗各派，在義理、修行上各具特色，彼此又能相輔相成，彰顯佛法奧義。⟂S⟂其中，淨土宗主張一心稱念阿彌陀佛，念到一心不亂，即能往生西方極樂世界。,1,accept_stable_edge
ev_372114faca24,rel_c610078dbcb6,doc_00009566,par_00009566_0002,sent_00009566_0002_001;sent_00009566_0002_002;sent_00009566_0002_003;sent_00009566_0002_004,第一類【經義】,https://books.masterhsingyun.org/ArticleDetail/artcle9566,佛陀很慈悲，便為這許多在家人士，制定了一日一夜的八關齋戒，讓信徒在一個月當中，可以有幾天的時間到寺院裡修行。⟂S⟂就像基督教徒，他們固定要做禮拜；⟂S⟂天主教徒，他們要過安息日。⟂S⟂那麼在佛教裡，也有超越他們的方便法門，就是讓佛教徒有一日一夜到寺院受持「八關齋戒」的方便。,1,accept_stable_edge
ev_baf5e205de00,rel_433b5aa2c24d,doc_00017484,par_00017484_0017,sent_00017484_0017_002;sent_00017484_0017_003,第十二類【附錄】,https://books.masterhsingyun.org/ArticleDetail/artcle17484,許家屯當時提出了「四不」，包括：不背叛國家、不背叛共產主義、不和民運人士來往、不見記者等。⟂S⟂星雲覺得這些都很好，他也向許家屯明確表示，並不希望他到台灣去。,1,repair_direction_or_endpoint
ev_3b41bbae408e,rel_fe1cff509cbe,doc_00017816,par_00017816_0084,,第十二類【附錄】,https://books.masterhsingyun.org/ArticleDetail/artcle17816,其次，提出了心靈富足的方法：三好和四給。⟂S⟂在佛光山的大會客廳中掛有三幅字：「做好事、說好話、存好心」。⟂S⟂星雲大師說：「每當政治人物來訪的時候，都能看見這九個字。」⟂S⟂國際佛光會自一九九二年成立後，即與佛光山發起一系列淨化人心的「人間佛教運動」，其中便包括「三好運動」。⟂S⟂「三好運動」，即「做好事」──把侵犯傷害的惡行，換成利益大眾的佛行；⟂S⟂「說好話」──把瞋恨嫉妒的惡口，換成柔軟讚歎的佛口；⟂S⟂「存好心」─把愚痴的邪心，換成慈悲智慧的佛心，以期體現人生福慧圓融的美好境界。⟂S⟂佛教的「三業」即身、口、意，三業有善業、惡業，三業淨化，自然身體行善事，口出善言，心存善念，如此人生必然前途光明，所以人間最美是三好。⟂S⟂人的命運、身體、環境等都是人的身、口、意之心的反映，這就是「唯心所現」、「境隨心轉」的意思。⟂S⟂二○○二年，星雲大師發起「媒體環保日、身心零汙染」活動，呼籲媒體奉行「做好事、說好話、存好心」三好運動，試圖喚起媒體的自律，給閱聽人一個乾淨的世界。⟂S⟂可見，星雲大師此次提出的三好是他長期倡導的運動之一。⟂S⟂四給「給人信心、給人歡喜、給人希望、給人方便」是佛光人的工作信條。⟂S⟂四給實際上是星雲大師對佛光人的開示，更是大師自己的信條。⟂S⟂滿義法師指出：「（星雲）大師一生雲遊海內外弘化，不管走到哪裡，都不喜歡勞動信徒接送，但每到一地，總還是有許多信徒到機場或道場迎接、送行。⟂S⟂每當這個時候，大師不管旅途多麼勞頓，身體再怎麼疲累，他總要對現場的信徒做一番開示，希望給人一些佛法、給人一些歡喜。」⟂S⟂星雲大師給人信心、歡喜、希望、方便是其慈悲心的體現。,1,accept_stage263i_validated_evidence
ev_a0770dbe9475,rel_8b74c212a6b6,doc_00011149,par_00011149_0023,sent_00011149_0023_001;sent_00011149_0023_002;sent_00011149_0023_003;sent_00011149_0023_004;sent_00011149_0023_005;sent_00011149_0023_006;sent_00011149_0023_007,第四類【講演集】,https://books.masterhsingyun.org/ArticleDetail/artcle11149,你說，我早上起來，忙得不得了，沒有時間。⟂S⟂也沒關係，晚上睡覺之前，念一篇祈願文，這就是佛光人的修行法。⟂S⟂所有諸佛菩薩，沒有一個人不是從行、願成佛的，你看阿彌陀佛四十八大願、藥師佛十二大願，文殊、觀音也都是十二大願。⟂S⟂甚至釋迦牟尼佛坐在菩提樹下，他也是靠堅定的誓願：「我如果不能成等正覺，發誓不離開這個座位。」⟂S⟂喜馬拉雅山可以成為大海，大海可以成為高山，太陽變成冷的，月亮變成熱的，世界怎麼樣的變化，我釋迦在這裡發的願，絕不會改變！⟂S⟂由於這樣堅定的行佛意念，最後他夜睹明星而成正覺。⟂S⟂可見行佛的重要。,1,accept_stable_edge
ev_5fc49c582014,rel_9a7b1d025334,doc_00007563,par_00007563_0002,sent_00007563_0002_002;sent_00007563_0002_003,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle7563,佛教雖然重視世間法，但是更重視出世間法。⟂S⟂不過，人生在世，是不能離開世間法的，就是佛法也不能離開世間法，所謂：「佛法在世間，不離世間覺；,1,accept_stable_edge
ev_ae82386b3aae,rel_09108f224c65,doc_00007202,par_00007202_0013,sent_00007202_0013_006;sent_00007202_0013_007,第十二類【附錄】,https://books.masterhsingyun.org/ArticleDetail/artcle7202,由於保有這顆佛牙舍利的貢噶多傑仁波切，有感於自己六十七歲了，要儘快將佛牙舍利交託給合適的人。⟂S⟂他們說我在一九八五年創立了「中華漢藏文化協會」，又於一九八六年舉辦「世界顯密佛學會議」，努力促進顯、密融和，並且推動南傳、北傳、藏傳佛教文化的交流，佛法的傳揚遍及全球，所以希望我接受這顆珍貴的佛牙舍利。,1,accept_stable_edge
ev_bb746009c429,rel_184c39a3515d,doc_00024104,,,星雲大師人間佛教傳燈錄,https://books.masterhsingyun.org/ArticleDetail/artcle24104,因此，除了各別分院道場例行的各類型法會是修行，為廣大信眾所舉辦的各項共修活動、社教課程，如：各式佛學講座、禪淨共修獻燈祈福、線上共修共學，亦無不是修行，包括參與國際佛光會所舉辦的各項社會公益活動，如零飢餓活動、生態教育、心靈環保、全民閱讀博覽會等等，甚至各宗教間的交流，如世界神明聯誼會；,1,repair_stable_edge
ev_222d85f8a3ac,rel_6232c15ab06d,doc_00015317,par_00015317_0025,sent_00015317_0025_001,第六類【傳記】,https://books.masterhsingyun.org/ArticleDetail/artcle15317,佛光山於一九九七年五月十六日封山後，由於信徒不斷提出回山修持的請求，因此，經宗務委員會開會決議，於一九九八年三月七日起，每週六、日舉辦「假日修道會」，定時局部開放給信徒來山修持，共有禮懺、禪坐、念佛、朝山、抄經、八關齋戒、佛學講座、頭陀義工、親子營及青少年營等十門課程。,1,accept_stable_edge
ev_8da3edca54bb,rel_a3e3c9abf4a3,doc_00006847,,,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle6847,認為修持不正確的戒律、禁制等，也可達到涅槃，這種戒行的執著，就是戒禁取見。,1,auto_keep_stable
ev_2b5b547a35ad,rel_ebe835e0d00d,doc_00023629,,,第九類【佛光山系列】,https://books.masterhsingyun.org/ArticleDetail/artcle23629,慧施奉行出家人節約儉樸的性格，尤其是要處理本山大大小小的水電修繕工程，他都能用極少的經費，解決許多工程的問題。,1,auto_keep_stable
ev_b06e47feebca,rel_f61d9c944689,doc_00005727,par_00005727_0056,sent_00005727_0056_001;sent_00005727_0056_002,第六類【傳記】,https://books.masterhsingyun.org/ArticleDetail/artcle5727,由於農曆四月八日適逢佛誕節，應泰國佛教界禮請，祈安法會結束後，佛牙舍利再被迎請至世佛會所在地皇后公園，供泰國全民瞻仰禮拜。⟂S⟂隔日即四月九日下午二點三十分，佛牙舍利終於回到台灣。,1,accept_stable_edge
