claim_evidence_id,claim_id,claim_relation_ids,document_id,paragraph_id,sentence_ids,category,source_url,text,support_count
cev_5d0aae22ecf1,claim_a1c0436d964e,crel_8d8c9340db92,doc_00006220,par_00006220_0005,sent_00006220_0005_003,第五類【文叢】,https://books.masterhsingyun.org/ArticleDetail/artcle6220,佛陀曾批評不發大心行菩薩道，自私自利不願普度眾生，只顧自己解脫的人為焦芽敗種，因為他們無法延續佛法慧命。,1
cev_24563879ef60,claim_44e0bff85201,crel_98046dfa2da9,doc_00002613,par_00002613_0008,sent_00002613_0008_002;sent_00002613_0008_003,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle2613,但從佛法的立場來說，他對落網的小動物有慈悲心，放牠們一條生路，讓牠們的生命得以繼續存活，也不能說不對。⟂S⟂所以在出世間法、佛法上，他並沒有錯，如宋代的永明延壽禪師也是如此。,1
cev_174d6afa04db,claim_81f6a4116e2c,crel_b3dd2d95b507,doc_00015510,par_00015510_0026,sent_00015510_0026_001,第五類【文叢】,https://books.masterhsingyun.org/ArticleDetail/artcle15510,第四、人我不要對立，慈悲才能促進和平,1
cev_d1aafe77a499,claim_a8d9eb51d3e4,,doc_00000586,par_00000586_0042,sent_00000586_0042_001;sent_00000586_0042_002,第二類【人間佛教論叢】,https://books.masterhsingyun.org/ArticleDetail/artcle586,在英國的政治名著《印度的遺產》一書中，對佛教的此一民主會議法，有相當詳細的論述，因此塞德蘭侯爵（Marguess of Zeiland）說：「我們今天國會制度的基階，竟可從兩千多年前印度佛教徒的會議中見到，真是令人驚奇不已。」⟂S⟂所以若說，現代民主國家的會議制度，是從佛教的思想中繼承來的，實在不為過。,1
cev_faa55bd90023,claim_1f2a4896d4e0,crel_d11a1d4c562a,doc_00005724,par_00005724_0027,sent_00005724_0027_003;sent_00005724_0027_004,第六類【傳記】,https://books.masterhsingyun.org/ArticleDetail/artcle5724,我推動念佛，主要是希望讓大家藉由念佛，達到自我健全、自我清淨、自我反省、自我進步，進而擴及到家庭、社會、國家。⟂S⟂所以我不一定要求大家要念到一心不亂，反而讓信徒很容易接受。,1
cev_9f1a8390550f,claim_42c91912941b,crel_5e10801c974d,doc_00006841,par_00006841_0009,sent_00006841_0009_001,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle6841,唯識思想認為宇宙的一切，山河大地也好，日月星辰也好，乃至吾人的知、情、意等的一切心靈活動，都是我們各人的唯識所變現，於是產生各種千差萬別的現象，所謂「三界唯心，萬法唯識」，就是這個道理。,1
cev_77d24fce04a9,claim_407c5697c77a,crel_d4b2141ec061,doc_00000185,par_00000185_0009,sent_00000185_0009_001;sent_00000185_0009_002;sent_00000185_0009_003;sent_00000185_0009_004;sent_00000185_0009_005;sent_00000185_0009_006;sent_00000185_0009_007;sent_00000185_0009_008;sent_00000185_0009_009;sent_00000185_0009_010,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle185,「諸行」是指一切事物和一切現象。⟂S⟂「行」是遷流、轉變的意思。⟂S⟂《俱舍頌疏》說：「造作、遷流二義名行。」⟂S⟂《大乘義章》卷二說：「有為集起，稱之為行。」⟂S⟂一切事物與現象都是遷流轉變的，所以叫做「行」，這個字本身就包含了無常的意義。⟂S⟂「諸行無常」是指世間上一切形形色色的事物，沒有一樣不是在剎那剎那之間遷流轉變，沒有一樣是常住不變的。⟂S⟂因為世間上的一切有為法都是因緣和合而生起，因緣所生的諸法，空無自性，它隨著緣聚而生，緣散而滅。⟂S⟂譬如有情世間的人有生老病死的現象，器世間的山河大地有成住壞空的演變，心念有生住異滅的變化。⟂S⟂因此，一切法在時間上是剎那不住，念念生滅；⟂S⟂過去的已滅，未來的未生，現在的即生即滅，它是三世遷流不住的，所以說「無常」。,1
cev_784e61e57a67,claim_a881e636762a,crel_2de4659caa1a,doc_00002973,par_00002973_0016,sent_00002973_0016_002;sent_00002973_0016_003,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle2973,佛行菩薩道時，曾於此處以頭施人，因以為名。⟂S⟂其東有投身餧餓虎處。,1
cev_d80b2c9e4240,claim_ba98f4fbffc3,crel_ed022f83a244,doc_00019289,par_00019289_0014,sent_00019289_0014_001,第十二類【附錄】,https://books.masterhsingyun.org/ArticleDetail/artcle19289,大師關心種族平等，集聚非洲黑人修學佛法，成立「非洲佛學院」，並在臺灣佛光山叢林學院分別接受來自印尼、拉達克、美國、瑞士、尼泊爾、印度等地的學生就讀，計劃把所建的世界各地道場，在二十年後悉數交由當地人士主持，實踐「佛教本土化」的理念。,1
cev_43d43ffaa537,claim_cb05ff75e404,crel_7ee6b3f0dd68,doc_00006899,par_00006899_0043,sent_00006899_0043_001,第五類【文叢】,https://books.masterhsingyun.org/ArticleDetail/artcle6899,我在忙碌之餘還能抽空撰寫文章，我的《玉琳國師》、《釋迦牟尼佛傳》、《十大弟子傳》、《佛教童話集》、《佛教故事大全》，就是在宜蘭十年的初期完成的。,1
cev_0b242ccaf8c4,claim_b797fbadee6c,crel_51ca721f6869,doc_00004357,par_00004357_0004,sent_00004357_0004_001,第八類【日記】,https://books.masterhsingyun.org/ArticleDetail/artcle4357,◎別人的傷害毀謗會增加我們的福德因緣，凡事不要太認真，外表雖被傷害，但陰德必定增加，我的福德因緣就是受人家批評而成就的。,1
cev_c2de6641aa3e,claim_15e74028fc9f,crel_ffad72a01685,doc_00002442,,,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle2442,其實我們的修行都包括了禪、淨、密，所有的道理都是佛所親口宣說，都是一個佛教，不應該去分別、執著。,1
cev_9d158a725428,claim_dca3ba308a33,crel_9333ad6d07eb,doc_00024729,par_00024729_0027,sent_00024729_0027_002,第十二類【附錄】,https://books.masterhsingyun.org/ArticleDetail/artcle24729,先要持戒，在堅持律儀的基礎上，觀照自己的心在各種因緣之下怎樣去造作，遇到各種各樣的人際關係，甚至矛盾，碰到這些，我們自己的內心怎樣去造作，怎樣起煩惱，起瞋恨，起貪瞋痴，這時候就要對治內心。,1
cev_f17266e8a5b7,claim_bd31d091bef0,crel_69dac9229924,doc_00005809,par_00005809_0025,sent_00005809_0025_001,第八類【日記】,https://books.masterhsingyun.org/ArticleDetail/artcle5809,◎修行者的眼睛，不是要看人、看物，而是要看自己的心，不要讓心隨外境妄想妄動。,1
cev_5e04deb660c4,claim_01e909ef89e6,crel_92d03a9cd7f4,doc_00016459,par_00016459_0009,sent_00016459_0009_013,第四類【講演集】,https://books.masterhsingyun.org/ArticleDetail/artcle16459,讓我們的父母、兄弟、親戚接受我們，以我們出家學道為榮，讓自己的朋友、社會上的人能接受、讚歎我們的成就，讓信徒接受我們的慈悲、關懷、照顧。,1
cev_2a208a00bcbb,claim_d2597206632f,crel_e2a9365d940f,doc_00009894,par_00009894_0068,sent_00009894_0068_001;sent_00009894_0068_002;sent_00009894_0068_003,第一類【經義】,https://books.masterhsingyun.org/ArticleDetail/artcle9894,《法華經》中「眾生能成佛」的思想，是大乘經典共通的教義。⟂S⟂廣義的說，行佛所行，即是菩薩道。⟂S⟂經中為了弘揚此思想，讓眾生能信受奉行，多寶佛、普賢菩薩、藥王菩薩、鬼子母等，皆表示予以護持。,1
cev_357d762ab050,claim_6b27220fb1b8,crel_f1f89461baf2,doc_00002446,par_00002446_0066,sent_00002446_0066_002,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle2446,此外《阿彌陀經》說到「不可少善根福德因緣得生彼國」，因此要想往生極樂淨土，必須勤修善業以充實福德資糧；,1
cev_18a7ed793e85,claim_fc5b83e94126,crel_3ef5a354a99e,doc_00000692,par_00000692_0029,sent_00000692_0029_001,第二類【人間佛教論叢】,https://books.masterhsingyun.org/ArticleDetail/artcle692,所謂「正信」的宗教，所信仰的對象必須是歷史上經得起考據證明的，必須是經過舉世共同承認確實存在的，必須是具有高尚品德與聖潔人格的，必須是能夠自度度人、自覺覺人的大善知識，如此才能引導我們走向正道，才是值得我們信仰、皈依的對象。,1
cev_6cc2647b21e4,claim_5e4daae16b0a,crel_bcddba6d46bf,doc_00024753,par_00024753_0015,sent_00024753_0015_001;sent_00024753_0015_002,第十二類【附錄】,https://books.masterhsingyun.org/ArticleDetail/artcle24753,至於具體條款，分別是「信心」、「歡喜」、「希望」、「方便」，也無一不是引導人們向上向善的重要方向，也都是善巧方便精神實質的重要體現。⟂S⟂至於這裡「四給」信條中的「方便」，可以理解為是在狹義上而言的「方便」。,1
cev_36f2dd17eb19,claim_e3c60c78e46a,crel_9dd717cd6689,doc_00002077,par_00002077_0027,sent_00002077_0027_003,第一類【經義】,https://books.masterhsingyun.org/ArticleDetail/artcle2077,也就是指了知一切世界、眾生界、有為、無為事、因果界趣之差別，及過去、現在、未來三世的覺者。,1
cev_1f3ee95069df,claim_0b2a3cf61010,crel_c4c5528a0ed2,doc_00000916,par_00000916_0043,sent_00000916_0043_002,第一類【經義】,https://books.masterhsingyun.org/ArticleDetail/artcle916,但佛陀又恐怕有人認為，佛既無我等四相，怎麼又說自己已成道果，為法王尊，於一切法自在無礙？,1
cev_d5e1c4fd002f,claim_3db71901c307,crel_ececf2ec3925,doc_00000745,par_00000745_0024,sent_00000745_0024_002,第二類【人間佛教論叢】,https://books.masterhsingyun.org/ArticleDetail/artcle745,例如僅只唐朝太宗一人，即分別在六二七年登基之始頒令：凡私自度僧者，處以死刑（《續高僧傳》卷二十五），這就是用政治干涉信仰自由；,1
cev_bf44477bad74,claim_649de429a6fc,crel_a97d9485b186,doc_00010497,par_00010497_0005,sent_00010497_0005_006;sent_00010497_0005_007,第五類【文叢】,https://books.masterhsingyun.org/ArticleDetail/artcle10497,一個修行者，能在行住坐臥中，謹慎自己的身、口、意業，即能讓自己進入清淨的境界。⟂S⟂即使是從事世間營生，「謹慎」也是獲致成功的重要態度。,1
cev_44fa3a4e3580,claim_7dbf4226dddc,crel_0c64dd0e69c2,doc_00017804,par_00017804_0021,sent_00017804_0021_001;sent_00017804_0021_002;sent_00017804_0021_003;sent_00017804_0021_004;sent_00017804_0021_005;sent_00017804_0021_006;sent_00017804_0021_007;sent_00017804_0021_008;sent_00017804_0021_009;sent_00017804_0021_010;sent_00017804_0021_011;sent_00017804_0021_012,第十二類【附錄】,https://books.masterhsingyun.org/ArticleDetail/artcle17804,龍樹、惠能、太虛都是佛教歷史上的「領袖和明星」，他們以各自歷史時代為舞台、續佛慧命，再一次發現了人間的佛法，重新開啟人類覺悟成佛的正道──人間佛教。⟂S⟂通過對佛法的悟證，他們再次創立了佛法在世間、不離世間、隨順世間，由人行菩薩道或禪而成佛的傳統。⟂S⟂他們這種內在的佛法智慧以及賦有創意思想的精神譜寫了佛法在人間的歷史，成就了佛法化導世間的使命。⟂S⟂但是，在我們讚歎他們為佛教在世間弘化所作出的貢獻和功德之時，我們也必須承認，由於他們各自時代社會、政治、宗教傳統以及地理因素等的限制和影響，他們並沒有能夠完全實現或真實再現佛法在人間的願望、未能全面落實他們所悟證的人間佛教之道。⟂S⟂龍樹菩薩無法如願以償地建立一個獨立的大乘菩薩僧團，太虛大師最後也不得不承認他的佛教改革的失敗和人間佛教理論的有餘而實踐的不足。⟂S⟂雖然說，惠能大師的禪宗佛教在後來的數百年間得到弘揚，獨領風騷，但是，其禪法的實踐僅局限於僧團和少數文人士大夫之中，並沒有能夠廣泛地深入民間和社會。⟂S⟂因此，他們建立菩薩僧團、普及禪法於僧團之外、以及重新落實和全面推行人間佛教的使命依然等待著後來人的完成。⟂S⟂當前，星雲大師和佛光山正在完成這一使命。⟂S⟂針對當時台灣乃至世界的政治、社會、以及宗教形勢，星雲大師來到台灣不久，即就倡導人間佛教，並堅持以禪作為佛教實踐基礎。⟂S⟂他建立起充滿菩薩精神和實踐的大乘佛光僧團，創立了僧俗一體、出世與入世不二、佛法與世法結合的佛光佛教；⟂S⟂弘揚佛法於五大洲，普化大眾百姓和社會菁英，把佛法帶入人的生活、人的心靈之中，從而改變了千百年來僧團與世間斷離、人生與佛法不合的局面，開創了佛法服務社會人生的人間大道，並開始在世間建立起人間佛教。⟂S⟂而所有這一切，又都是與星雲大師的禪法或對禪的實踐和悟證密不可分的。,1
cev_6fc6a213d07a,claim_fc8fa41b6570,crel_500019f400dd,doc_00002121,par_00002121_0062,sent_00002121_0062_002,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle2121,佛陀為婆羅門說布施功德、清淨道、供養父母的福德、得現世後世安樂的方法、耕耘心田的方法。,1
cev_21f329df7dcc,claim_55202ddf61e0,crel_506ae1bc3552,doc_00000944,par_00000944_0009,sent_00000944_0009_004;sent_00000944_0009_005,第一類【經義】,https://books.masterhsingyun.org/ArticleDetail/artcle944,此「真如」乃是萬有諸法的實相，萬法不離真如。⟂S⟂因此，萬法彼此也是平等一如的，故云「如如」。,1
cev_99dc26b9f974,claim_82a425be88ba,crel_39938234f722,doc_00009586,par_00009586_0002,sent_00009586_0002_002,第一類【經義】,https://books.masterhsingyun.org/ArticleDetail/artcle9586,他「三根普被」，教導眾生「一心不亂」的稱念其名，所以生活在極樂世界裡的眾生，他們在道業上都已達到不退轉的「阿鞞跋致」境界，都是諸上善人，沒有三惡道；,1
cev_a36658764f15,claim_a02d8285f297,crel_a942927004d8,doc_00005505,par_00005505_0007,sent_00005505_0007_004;sent_00005505_0007_005,第五類【文叢】,https://books.masterhsingyun.org/ArticleDetail/artcle5505,所謂「諸法因緣生，諸法因緣滅」，世間萬物靠因緣才能成就、才能成長、才能生存。⟂S⟂所以我們要感謝父母，父母是因緣；,1
cev_656455471a3b,claim_7076fc3f52fc,crel_0ee54d853cc7,doc_00009073,par_00009073_0007,sent_00009073_0007_001;sent_00009073_0007_002;sent_00009073_0007_003;sent_00009073_0007_004;sent_00009073_0007_005;sent_00009073_0007_006;sent_00009073_0007_007;sent_00009073_0007_008,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle9073,阿彌陀佛的極樂世界，位於娑婆世界西方，距離此方約十萬億佛土，教主阿彌陀佛已經成佛十劫，正在彼土說法。⟂S⟂極樂世界因為「無有眾苦，但受諸樂」，故名極樂。⟂S⟂極樂淨土的風光是：黃金鋪地、七寶樓閣、七重欄楯、七重羅網、七重行樹、七寶池、八功德水，四邊階道都是由金、銀、琉璃、玻璃諸寶合成。⟂S⟂日常生活則是思衣得衣，思食得食，來往飛行自在；⟂S⟂居民都是善人相聚，無有男女之分，皆由蓮花化生。⟂S⟂極樂世界是阿彌陀佛在因地修行時所發四十八大願，以無盡悲願功德建設而成。⟂S⟂阿彌陀佛向眾生宣誓，一切有情只要信賴彌陀願力，願生西方，專誠恭謹稱念彌陀聖號而至一心不亂，與彌陀佛力感應，身心得到護念攝受，即可往生極樂世界。⟂S⟂相對於藥師佛之追求現世的安樂，極樂世界則帶給娑婆眾生對未來的生命充滿無限希望。,1
cev_92a557d1f06a,claim_83493d2f0263,crel_73765506f845,doc_00004346,par_00004346_0104,sent_00004346_0104_002;sent_00004346_0104_003,第八類【日記】,https://books.masterhsingyun.org/ArticleDetail/artcle4346,人會有煩惱是因自己本身的分別心而生起差別相。⟂S⟂故世間對與不對是沒有絕對的，而是由心去製造好與不好。,1
cev_85aba1671da7,claim_91e8b3048dee,crel_06ddd237bab1,doc_00018996,par_00018996_0009,sent_00018996_0009_002;sent_00018996_0009_003,第十二類【附錄】,https://books.masterhsingyun.org/ArticleDetail/artcle18996,二、百千萬年未來，誓願開拓發展；⟂S⟂三、人間佛教理念，誓願奉行實踐；,1
cev_ca9737b096cd,claim_d816d4ff4278,crel_0a311b02d560,doc_00008699,par_00008699_0007,sent_00008699_0007_001;sent_00008699_0007_002;sent_00008699_0007_003;sent_00008699_0007_004;sent_00008699_0007_005;sent_00008699_0007_006;sent_00008699_0007_007;sent_00008699_0007_008,第五類【文叢】,https://books.masterhsingyun.org/ArticleDetail/artcle8699,給人諫言，要有勇氣；⟂S⟂接受別人的諫言，則是一種智慧和美德。⟂S⟂歷史上，魏徵之於唐太宗、孟子之於梁惠王、緹縈之於漢文帝、鄒忌之於齊宣王等，前者的勇於諫言與後者的雅量納諫，皆被後人傳為美談。⟂S⟂在佛教裡所謂的四攝法門，是菩薩度眾時的權巧方便，視眾生根器、喜好的不同，令之轉迷成悟。⟂S⟂受教者固然應該如「虛空」一般，接納一切，方能容受、學習所有的事物；⟂S⟂施教者，也必須像「虛空」一樣，無所不相，才能達到同事攝受的效果。⟂S⟂因此，如何給人忠告？⟂S⟂這四點很有意思：,1
cev_3146b690d7c2,claim_4f540187aa89,crel_c240344a4cde,doc_00008385,par_00008385_0055,sent_00008385_0055_001;sent_00008385_0055_002;sent_00008385_0055_003;sent_00008385_0055_004;sent_00008385_0055_005;sent_00008385_0055_006;sent_00008385_0055_007;sent_00008385_0055_008;sent_00008385_0055_009;sent_00008385_0055_010,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle8385,「禪」起源於印度，原意是靜坐斂心、正思審慮，以達到定慧均等的狀態。⟂S⟂在佛陀之前，印度就有以「生天」為目的的坐禪思想；⟂S⟂到佛陀時，才展開遠離苦樂兩邊，以達中道涅槃為目的的禪。⟂S⟂從此以後，印度佛教的禪觀思想漸次發達，並產生無數的禪經。⟂S⟂隨著佛典的傳譯，在東漢末年，禪法已傳入中國，只是在初期時，大多是小乘的禪觀思想。⟂S⟂東晉鳩摩羅什以後，介紹各種禪法，而以念佛法門為主。⟂S⟂直到劉宋求那跋陀羅譯出四卷《楞伽經》，經中所說的四種禪法，激發了當時的習禪者另闢途徑，肇啟了菩提達摩的「如來自性清淨禪」。⟂S⟂達摩之後的慧可、僧璨，都被稱為楞伽師，道信於「楞伽禪」，吸收般若思想，依《文殊師利所說摩訶般若波羅蜜經》一行三昧，制立卓越的安心方便；⟂S⟂弘忍一面講《楞伽經》，另一面亦開講《金剛經》；⟂S⟂到六祖惠能，則以《金剛經》為正宗。,1
cev_633d606a6322,claim_81a866a9ca92,crel_01219fbfabf1,doc_00016134,par_00016134_0045,sent_00016134_0045_013;sent_00016134_0045_014,第四類【講演集】,https://books.masterhsingyun.org/ArticleDetail/artcle16134,筷子一擺，我不吃了，此時瞋恨、地獄的心生起了。⟂S⟂因此，所謂「一念三千」，一個人一念之中，天堂、地獄往返就不知多少次。,1
cev_713932cc7559,claim_57153d9056cb,crel_1225e9e2d18b,doc_00006927,par_00006927_0007,sent_00006927_0007_001;sent_00006927_0007_002,第五類【文叢】,https://books.masterhsingyun.org/ArticleDetail/artcle6927,佛陀昔日於靈山會上拈花示眾，唯有大迦葉尊者能會其意，禪法就在師徒心意相契的剎那間流傳了下來。⟂S⟂因此，禪在於當下靈犀的相應，不在多言，全憑個人的意會。,1
cev_947737163ad5,claim_bd3f3a04a286,crel_5061772c8c03,doc_00000145,par_00000145_0214,sent_00000145_0214_001,第一類【經義】,https://books.masterhsingyun.org/ArticleDetail/artcle145,所以，對治「塵勞妄想」，並不是要我們離開「塵勞妄想」，因為「逃避」不是辦法，而是要在「塵勞妄想」裡，面對現實，只要不被「塵勞妄想」動心，如佛經所說：「不怕妄想起，只怕覺照遲。」,1
cev_5039d532ab5d,claim_7f038674d970,crel_22dc57c32d7d,doc_00000586,par_00000586_0011,sent_00000586_0011_001;sent_00000586_0011_002,第二類【人間佛教論叢】,https://books.masterhsingyun.org/ArticleDetail/artcle586,世界上所有的宗教，都把教主定為主宰者，都認為是神聖不可侵犯，而佛陀沒有以成佛為大，也沒有以眾生為低。⟂S⟂他認為自己是已覺悟的眾生，眾生是未覺悟的諸佛；,1
cev_2a40b6c3f905,claim_5c745f11a21f,crel_65768f04e60c,doc_00000165,par_00000165_0157,sent_00000165_0157_001;sent_00000165_0157_002,第一類【經義】,https://books.masterhsingyun.org/ArticleDetail/artcle165,禪者對於「生死」的看法，所謂「但識自心，見自本性」，禪者知道自己的「本心」、「本性」，是乃「無動無靜，無生無滅，無去無來，無是無非，無往無住」，因此無懼於「生死」，甚至視「生死」如「遊戲」。⟂S⟂所以，從禪師們看淡生死，不為生死掛礙，這就是解脫。,1
cev_c95344ae61fe,claim_15128fa905c4,crel_0854a65da619,doc_00017803,par_00017803_0003,sent_00017803_0003_001;sent_00017803_0003_002;sent_00017803_0003_003;sent_00017803_0003_004;sent_00017803_0003_005;sent_00017803_0003_006;sent_00017803_0003_007;sent_00017803_0003_008;sent_00017803_0003_009;sent_00017803_0003_010;sent_00017803_0003_011,第十二類【附錄】,https://books.masterhsingyun.org/ArticleDetail/artcle17803,眾所周知，太虛大師是人間佛教（人生佛教）的倡導者，而毋庸置疑，星雲大師則是人間佛教的偉大實踐者。⟂S⟂星雲大師一生不遺餘力地弘揚人間佛教，使人間佛教真正成為千百萬人的生命實踐；⟂S⟂使長期退避山林、與世隔絕的中國佛教，走出山林，步入人間大眾；⟂S⟂使倚重出世、重死度生的中國佛教擺脫了舉步維艱的困境；⟂S⟂積極入世，以人為本，佛法生活化，生活佛法化；⟂S⟂使艱澀難懂的佛教教義通俗化、大眾化，以便讓普通民眾能夠領略佛法要義，淨化心靈，服務社會。⟂S⟂可以說，半個多世紀以來，星雲大師及其追隨者實際上進行了一場勢在必行的佛教改革運動，一場使佛教真正弘揚人間、利樂眾生、淨化社會的運動。⟂S⟂舉目望去，無論從東方到西方，從亞洲到歐美、到澳洲、到非洲，乃至世界各地，都留下了星雲大師及其弟子們弘揚佛法、利樂眾生的足跡；⟂S⟂無論是寺廟佛剎，還是民間社會、經濟、文化、教育等各個領域，無不受到大師所領導的這場改革運動的有益影響！⟂S⟂對此，那遍布世界的二百多所佛教道場（比如美洲的西來寺、澳洲的南天寺、非洲的南華寺等）、眾多的美術館、圖書館、出版社、書局、醫院、佛教學院以及西來大學、南華大學、佛光大學等就是明證。⟂S⟂星雲大師的人間佛教事業，用他本人的話說，是從「點點滴滴」中做起以「完成出家人神聖的使命」的（見符芝瑛：《傳燈‧星雲大師傳》，天下文化出版股份有限公司，一九九五年版，頁一），而正是在這點點滴滴之中，星雲大師建構了二十世紀人間佛教的大廈。,1
cev_df82af7cdb85,claim_defc4bb852bb,crel_918c918997ef,doc_00003870,par_00003870_0014,sent_00003870_0014_001;sent_00003870_0014_002;sent_00003870_0014_003;sent_00003870_0014_004,第八類【日記】,https://books.masterhsingyun.org/ArticleDetail/artcle3870,佛光會紐約協會會員郭曼麗小姐，上午八時，陪同《世界日報》記者蘇斐玫小姐來訪問我。⟂S⟂提及佛教過去宣揚的都是出世思想，以出家人的生活方式來要求在家人，由於不契機，不為大眾接受，致使佛法不易弘揚。⟂S⟂佛光山提倡的是人間佛教，於日常的行住坐臥間、做人處事上、舉止言談裡、發心工作中，將佛法帶入生活，故能和信眾們共鳴。⟂S⟂尤其因果報應、隱惡揚善的觀念，但願眾生得離苦，不為自己求安樂的菩薩心胸，都是信仰的動力，也是佛法帶動社會家庭幸福的因素。,1
cev_b8f6c584f8b6,claim_b0bbaae0be2a,crel_050e760b5bfe,doc_00008417,,,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle8417,以最重要的佛陀聖誕為例，各地道場不但不按日期舉行法會，也沒有標準的程序儀式，有些寺院拜懺，有些寺院誦經，有些寺院舉辦大齋會……大家莫衷一是，無形中分散了佛教的力量，誠為可惜！,1
cev_f7c316b6fa7d,claim_8ff5b08cc8d9,crel_df9c376a5e65,doc_00009900,,,第一類【經義】,https://books.masterhsingyun.org/ArticleDetail/artcle9900,「示教利喜」，是諸佛菩薩教化眾生的本願。,1
cev_545599d535cf,claim_bf173cb17a80,crel_d3e274feb0e2,doc_00007410,par_00007410_0075,sent_00007410_0075_004;sent_00007410_0075_005,第六類【傳記】,https://books.masterhsingyun.org/ArticleDetail/artcle7410,好比佛陀開悟後的第一句宣言就是：「眾生皆有佛性。」⟂S⟂並且主張「四姓平等」。,1
cev_e303f24e2def,claim_f7df6d385cf3,crel_b2f8ebe7fe10,doc_00000145,par_00000145_0190,sent_00000145_0190_010;sent_00000145_0190_011,第一類【經義】,https://books.masterhsingyun.org/ArticleDetail/artcle145,儘管世界上「好好壞壞」，只要我「不動心」，一切就沒事了。⟂S⟂所以，要緊的是，把自己的身心安住在「寂靜」的「禪定」之中，過著「禪者」的生活，這才是最安樂的生活。,1
cev_b676e5eb7b65,claim_221396dc3c28,crel_2dc42d9e8129,doc_00005495,par_00005495_0006,sent_00005495_0006_001;sent_00005495_0006_002,第五類【文叢】,https://books.masterhsingyun.org/ArticleDetail/artcle5495,三、普濟重於接受：現在教育最大的缺點，就是重視功利，養成學子自私、貪吝，凡事只為自己圖利益，不為天下蒼生謀福。⟂S⟂但是真正的教育，必須要有菩薩的發心，如釋迦牟尼佛及跟隨他的十大弟子等千二百五十人、耶穌的十大門徒、孔子的七十二賢人等，這許多人因為受到老師教育的感染，興起獻身普世人類的發心，因此能留名青史。,1
cev_e657223907ac,claim_75b3019e2a3b,crel_7c870d82d3e5,doc_00010928,par_00010928_0027,sent_00010928_0027_001,第四類【講演集】,https://books.masterhsingyun.org/ArticleDetail/artcle10928,一個信徒光是到寺院求佛祖給我保佑、給我發財、給我家庭平安，那是不可能的，人生的所有一切，不是用求就能求來的，你要有因果觀念。,1
cev_ac07a406b28d,claim_3e2398c5102e,crel_dd23946b87e7,doc_00009903,par_00009903_0005,sent_00009903_0005_001;sent_00009903_0005_002,第一類【經義】,https://books.masterhsingyun.org/ArticleDetail/artcle9903,過去諸佛以無數方便，種種因緣、譬喻、言辭，講說三乘教法，是為了引導眾生入「究竟解脫」的一乘佛道；⟂S⟂此時所說才是佛的真實教法。,1
cev_e8f3d349a8bb,claim_fdfc3ba7cd28,crel_8292af5884b9,doc_00021527,par_00021527_0012,sent_00021527_0012_001;sent_00021527_0012_002;sent_00021527_0012_003,第五類【文叢】,https://books.masterhsingyun.org/ArticleDetail/artcle21527,整部《金剛經》可說有四大要義：無相布施、無我度生、無住生活、無得而修。⟂S⟂佛陀在兩千多年前講的道理，不僅可以用在個人、僧團，也可以用在組織、企業。⟂S⟂身為佛弟子，弘法利生是歡喜、是責任，我時時想到《金剛經》，並實踐《金剛經》的四大要義，信受奉行。,1
cev_807a2aa12b8f,claim_7a45164fe102,crel_7212c7235574,doc_00010572,par_00010572_0003,sent_00010572_0003_003;sent_00010572_0003_004,第五類【文叢】,https://books.masterhsingyun.org/ArticleDetail/artcle10572,漁山的梵唱，至今回響，而有所謂「此音只應天上有，人間哪得幾回聞」的美稱。⟂S⟂因此，我敦請一位音樂老師，為佛光山佛教學院學生教授音樂。,1
cev_4a93b5a4d616,claim_507a81bc62a9,crel_edc375edab7d,doc_00009845,par_00009845_0013,sent_00009845_0013_005;sent_00009845_0013_006,第一類【經義】,https://books.masterhsingyun.org/ArticleDetail/artcle9845,第三是以「無生門」來懺悔，即勘破生死，修持無我，直到開智慧，證得涅槃，從此了解在相上有罪，但在自性上，罪性本空。⟂S⟂那是要有大證悟、大菩提才能滅罪的。,1
cev_58d869983a57,claim_d7ed65adc765,crel_d313180e5667,doc_00017988,par_00017988_0132,sent_00017988_0132_004;sent_00017988_0132_005,第十二類【附錄】,https://books.masterhsingyun.org/ArticleDetail/artcle17988,從中，筆者發現大師書寫人間佛教之語錄少了，多為空性之思想。⟂S⟂此時期星雲大師七十六歲至七十九歲。,1
cev_e8a61e3bd6ec,claim_6f087a01e92a,crel_19ff113f4849;crel_8261b7f9eb59,doc_00015894,par_00015894_0007,sent_00015894_0007_003,第十二類【附錄】,https://books.masterhsingyun.org/ArticleDetail/artcle15894,例如，當人們在人我矛盾中因為「別人的錯」而批評時，正是煩惱生起的時候。,1
