claim_id,text,claim_type,node_class,semantic_role,document_id,paragraph_id,sentence_ids,category,source_url,evidence_count
claim_d4703d5eeb1a,?????????????????????????????????????????????????????,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00005722,par_00005722_0101,sent_00005722_0101_002,第六類【傳記】,https://books.masterhsingyun.org/ArticleDetail/artcle5722,1
claim_9b9b114052c2,第五、為成道業，應受此食：我們要慚愧自己還沒有成道，還沒有成佛，不得已而來接受大家的飯食供養，因此，我要以「滴水之恩，湧泉以報」的感恩心來受食，要想一切所食都只是為了資身修道。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00002214,par_00002214_0064,sent_00002214_0064_001,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle2214,1
claim_c42d5fac555c,父母采纳一位婆罗门为其子寻找金像般女郎的建议；因此该婆罗门制作大伞盖、将金像女郎置内当女神供奉，并巡回村庄城市向聚众少女宣说。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00007254,par_00007254_0017,sent_00007254_0017_001,第六類【傳記】,https://books.masterhsingyun.org/ArticleDetail/artcle7254,1
claim_d6179beb9c98,共生的地球才能青山常在、綠水常流，進而人格精神昇華淨化，為後代子孫保留美好的生活環境,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00003800,par_00003800_0061,sent_00003800_0061_002;sent_00003800_0061_003,第四類【講演集】,https://books.masterhsingyun.org/ArticleDetail/artcle3800,1
claim_a189ed909638,無我不是否定自己，而是不私我、不小我、不執著愚痴的我，應發揮真我、追求大我，把我淨化、美化、擴大、昇華,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00024086,par_00024086_0045,sent_00024086_0045_001,星雲大師人間佛教傳燈錄,https://books.masterhsingyun.org/ArticleDetail/artcle24086,1
claim_540e394c94bd,佛子被明確告誡，切不可像凡夫俗子一樣，妄以靈感是否示現來驗證諸佛菩薩的存在。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00011323,par_00011323_0006,sent_00011323_0006_004,第五類【文叢】,https://books.masterhsingyun.org/ArticleDetail/artcle11323,1
claim_4c03b18877cd,《金剛經》說受持此經乃至四句偈並為他人說，所得福德勝過以充滿三千大千世界的七寶布施；作者由此指出四句偈在《金剛經》中的重要性。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00000334,par_00000334_0002,sent_00000334_0002_001,第一類【經義】,https://books.masterhsingyun.org/ArticleDetail/artcle334,1
claim_e061eba7b3f5,中陰身因此稱為「中有」。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00003431,par_00003431_0070,sent_00003431_0070_002,第四類【講演集】,https://books.masterhsingyun.org/ArticleDetail/artcle3431,2
claim_3d6da970caa7,该段认为，人际之间达到和平，须以法界平等、不分大小强弱为条件。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00017954,par_00017954_0003,sent_00017954_0003_001,第五類【文叢】,https://books.masterhsingyun.org/ArticleDetail/artcle17954,1
claim_f645f8b38ec0,作者以直線來往與圓形循環對比基督教和佛教，主張佛教不控制人的言行，一切因果皆由「業」運作，並在此語境中把「業」解釋為自作自受。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00008045,par_00008045_0032,sent_00008045_0032_001,第八類【日記】,https://books.masterhsingyun.org/ArticleDetail/artcle8045,1
claim_d770ed8519c0,「西来寺」之名取「大法西来」之意；其历任住持以此为目标领众薰修，并在十年间发挥多项功能。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00021627,par_00021627_0004,sent_00021627_0004_001,第五類【文叢】,https://books.masterhsingyun.org/ArticleDetail/artcle21627,1
claim_c99ddd3dccc7,凡能發揚佛法、為信徒婚喪喜慶所作的功德行事都稱為佛事；佛事也被解作佛的事、為大眾服務的事，而為佛化婚禮、成年禮所作的誦經拜懺與照顧均屬功德佛事。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00002415,par_00002415_0018,sent_00002415_0018_002,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle2415,1
claim_f618bb48b60c,說話者希望在家眾中也能出現像蘇東坡、王陽明那樣的禪者，隨後以王德勝為具體例子：他道心堅固，投入參禪打坐，放下家事眷屬，在禪堂住了數年且逢年過節也不回家，只一心參究。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00006637,par_00006637_0001,sent_00006637_0001_002,第五類【文叢】,https://books.masterhsingyun.org/ArticleDetail/artcle6637,1
claim_81bd11b02184,在三皈依語境中，僧寶被界定為大善知識、大菩薩、大阿羅漢及眾生的老師；後句「他」唯一回指僧寶，說僧寶教導我們，使我們明理、學習並增上。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00016012,par_00016012_0008,sent_00016012_0008_002,第一類【經義】,https://books.masterhsingyun.org/ArticleDetail/artcle16012,1
claim_d2e5112085b3,叙述者希望台灣早期名山古剎，包括靈泉寺、觀音山、獅頭山、法雲寺、圓光寺、大仙寺、大崗山、開元寺、南普陀、東山寺與福嚴精舍，都能辦佛教學院、繼續培養人才並光大佛教；又祈願未具名的青年比丘、比丘尼努力弘揚人間佛教。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00000087,par_00000087_0139,sent_00000087_0139_001,第二類【人間佛教論叢】,https://books.masterhsingyun.org/ArticleDetail/artcle87,1
claim_4f579cccdbf2,作者修正自己的寫作動機：並非用一句話回憶往事，而是感謝生命中關懷愛護自己的大善知識與親友，把他們給予的一句至百句勵志話語記錄、編成《星雲百語》系列。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00021488,par_00021488_0004,sent_00021488_0004_004,第五類【文叢】,https://books.masterhsingyun.org/ArticleDetail/artcle21488,1
claim_2fd02b8933de,《華嚴經》〈入法界品〉記載善財童子參訪五十三位善知識，人物遍及各國、各行業與各宗教，並列菩薩、比丘、護法神、婆羅門、國王、童子童女等；作者又按是否計入天神討論女性比例，進而把此結構解釋為種族、宗教和多元文化融合，強調平等、無差別、包容、國際交流與跨宗教對話。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00017812,par_00017812_0040,sent_00017812_0040_001,第十二類【附錄】,https://books.masterhsingyun.org/ArticleDetail/artcle17812,1
claim_283e884cf72b,但是，信仰的最終目的是開啟智慧以解脫生死煩惱，因此文本主張只有「正信」佛教才能獲得信仰的利益。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00008415,par_00008415_0007,sent_00008415_0007_002,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle8415,1
claim_83d5167c19e7,三壇傳戒通常在佛殿舉行，新戒多時也可在丹墀；受菩薩戒前，和尚先為已受比丘戒或比丘尼戒者開示，再依人燃三、九或十二炷香於頂。菩薩戒師開導三聚淨戒後，受戒者在儀式中奉請釋迦如來為得戒和尚、文殊師利菩薩為羯磨阿闍黎、彌勒菩薩為教授阿闍黎、十方一切如來為尊證，繼而懺悔三世罪業、發十四大願，最後依《梵網經》宣說出家菩薩十重四十八輕戒相；若授在家菩薩，則改為六重二十八輕。儀式結束後由傳戒寺院發給戒牒及同戒錄。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00000786,par_00000786_0067,sent_00000786_0067_001,第二類【人間佛教論叢】,https://books.masterhsingyun.org/ArticleDetail/artcle786,1
claim_0114b5806bb6,若欲禮佛者，過去及當來，現在及諸佛，當計於無我。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00000288,par_00000288_0080,sent_00000288_0080_001,第一類【經義】,https://books.masterhsingyun.org/ArticleDetail/artcle288,1
claim_1eaec1b1569d,發心弘揚佛法的菩薩有責任協助今人克服古文佛典艱深難解的障礙。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00021763,,,第五類【文叢】,https://books.masterhsingyun.org/ArticleDetail/artcle21763,1
claim_eab28e6754eb,第一人稱作者回憶籌辦佛教學院時，有人預言他與學生將無飯可吃、信徒也不敢接近；為維持學院日常開支，原本不做經懺佛事的作者經常到殯儀館及太平間通宵念經以取得較多單嚫。因誦經人手不足，李小姐發心剃度加入，後成慈莊法師；張老師以包月餅糖果爭取贊助，後成慈惠法師；慈惠、慈容、吳寶琴、楊慈滿等又把幼稚園所得全數奉獻補貼學院。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00009012,par_00009012_0009,sent_00009012_0009_001,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle9012,1
claim_042ba551ac86,所以，敘述者主張大家執行任務時也常需要做不請之友，主動服務民眾並幫助有困難的人。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00011041,par_00011041_0033,sent_00011041_0033_001,第四類【講演集】,https://books.masterhsingyun.org/ArticleDetail/artcle11041,1
claim_bfcc6adf241a,所以，那許多禪和子，有的在禪堂裡，一坐就多少年，也有的住茅蓬，有的閉關，還有的到處參學，自利利他。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00009395,par_00009395_0002,sent_00009395_0002_004,第一類【經義】,https://books.masterhsingyun.org/ArticleDetail/artcle9395,1
claim_99454033dd06,這兩個東西可能和我們佛教提倡的平常心、平等心、無我心會產生衝突。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00016312,par_00016312_0158,sent_00016312_0158_001,第四類【講演集】,https://books.masterhsingyun.org/ArticleDetail/artcle16312,1
claim_a6589b50904a,心地凶狠，又不知善植福德因緣。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00002959,par_00002959_0127,sent_00002959_0127_002,第四類【講演集】,https://books.masterhsingyun.org/ArticleDetail/artcle2959,1
claim_08faa9a5359c,一名佛學院尚未畢業的出家人寫信給信徒，在引文中反覆自稱「師父」、要求對方記住並聽從自己、畢業後一同修行；作者隨後批評此人仍在初學階段便想控制信徒，屬於不知慚愧與自我膨脹。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00002877,par_00002877_0157,sent_00002877_0157_002,第四類【講演集】,https://books.masterhsingyun.org/ArticleDetail/artcle2877,1
claim_8006a32e7b2c,出家者，不但要出煩惱的家，還要出世俗三界的家，你們不要認為是矛盾，這是有層次、階段的。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00010934,par_00010934_0108,sent_00010934_0108_003,第四類【講演集】,https://books.masterhsingyun.org/ArticleDetail/artcle10934,1
claim_1be8971658d2,即是供養過去、未來、現在三世諸佛，所修福德不可限量。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00002486,par_00002486_0135,sent_00002486_0135_004,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle2486,2
claim_5b34be1c31b4,「到彼岸」指眾生從我執深重、在生死煩惱業海中浮沉的狀態，渡向不生不滅、清淨安樂的對岸。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00023170,par_00023170_0003,sent_00023170_0003_002,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle23170,1
claim_75b3019e2a3b,信徒若只是到寺院求佛祖保佑、發財和家庭平安，這些願望不可能僅靠求取而實現；文中要求信徒具有因果觀念。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00010928,par_00010928_0027,sent_00010928_0027_001,第四類【講演集】,https://books.masterhsingyun.org/ArticleDetail/artcle10928,1
claim_d5749cedd6c7,今日佛教最令人悲痛的不是無人信仰、無人研究，而是真正修持證悟的人太少,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00002853,par_00002853_0004,sent_00002853_0004_001,第四類【講演集】,https://books.masterhsingyun.org/ArticleDetail/artcle2853,1
claim_af3084e14a59,「菩薩具慧者，不著於文字」，菩薩具般若智慧，他不執著於文字，也不計較過去、現在，恆常如是，他領悟到世間一切行無常，都是會遷流變化的；,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00013714,par_00013714_0005,sent_00013714_0005_001,第五類【文叢】,https://books.masterhsingyun.org/ArticleDetail/artcle13714,1
claim_3984f5dd1a38,所以，作者據此主張「禪是中華民族的」。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00015334,par_00015334_0414,sent_00015334_0414_001,第六類【傳記】,https://books.masterhsingyun.org/ArticleDetail/artcle15334,1
claim_dda9fb6eeb64,人間佛教通過教育既培養了人才，又樹立了人們的信仰,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00017816,par_00017816_0096,sent_00017816_0096_009,第十二類【附錄】,https://books.masterhsingyun.org/ArticleDetail/artcle17816,1
claim_0d91c13c56fc,總之，佛教徒拜佛，這不是盲目地崇拜偶像，而是與佛接心的過程與方便；,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00001745,par_00001745_0068,sent_00001745_0068_001,第二類【人間佛教論叢】,https://books.masterhsingyun.org/ArticleDetail/artcle1745,1
claim_6547d3a9746b,《地藏經》记载佛陀到忉利天为母亲摩耶夫人说法，十方諸佛菩薩以及天众、龙众、鬼神和娑婆世界诸神、鬼王等共同与会并集到忉利天；作者据此说明佛教有鬼神之说。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00008419,par_00008419_0017,sent_00008419_0017_001,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle8419,1
claim_33539ad9d20c,推動教育、文化、慈善事業的人才更不可或缺,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00009949,par_00009949_0009,sent_00009949_0009_001,第六類【傳記】,https://books.masterhsingyun.org/ArticleDetail/artcle9949,2
claim_e9e55ea3d39f,釋迦牟尼佛成道後在鹿野苑初轉法輪、度化五比丘，文本把這說成印度佛教成立僧團的濫觴；佛陀又為五比丘訂立守則，首先說明「一切眾生，依食而住」。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00022900,par_00022900_0023,sent_00022900_0023_002,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle22900,1
claim_7a45164fe102,作者先以「此音只應天上有，人間哪得幾回聞」稱譽漁山梵唱，繼而以「因此」說明自己敦請一位未具名的音樂老師，為佛光山佛教學院學生教授音樂。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00010572,par_00010572_0003,sent_00010572_0003_003,第五類【文叢】,https://books.masterhsingyun.org/ArticleDetail/artcle10572,1
claim_13ea94408a9a,佛光山藏經樓堂主覺元法師敘述「翰林學人」緣起，十五年前，星雲大師即發動舉辦「翰林學士講習會」，有感於各界人士學習佛學，因各自領域不同而產生不同的看法；⟂S⟂此次延續大師的精神理念，再度開啟「翰林學人座談會」，以一筆字為主軸，聚集不同領域專家共同探討，從過程中激盪出多視角的人生智慧，開啟了另一扇窗。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00019813,par_00019813_0008,sent_00019813_0008_001;sent_00019813_0008_002,第十二類【附錄】,https://books.masterhsingyun.org/ArticleDetail/artcle19813,1
claim_d3bd0321c0f7,作者并列天台宗的一念三千与唯识家所说唯心所变、唯识所现，但未说二者等同；随后以十法界、日常心念升沉及《维摩经》引句论证天堂地狱不在他方而在当下一念，保持明净心则世间成为天堂净土。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00003436,par_00003436_0030,sent_00003436_0030_001,第四類【講演集】,https://books.masterhsingyun.org/ArticleDetail/artcle3436,1
claim_4d64d65fbd59,能認識緣起性空、不生不滅的諸法實相，就是般若；因此般若被進一步解釋為能透徹宇宙實相的智慧。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00017807,par_00017807_0051,sent_00017807_0051_004,第十二類【附錄】,https://books.masterhsingyun.org/ArticleDetail/artcle17807,1
claim_fe619ca04f14,為使菲律賓佛教本土化，文本以菲律賓人的音樂舞蹈天賦為條件，結合佛教與音樂，於二○○七年七月首創佛教英文百老匯音樂劇《佛陀傳──悉達多太子》，並在覺林與陳祖仁居士召集下創辦菲律賓佛光山藝術學院。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00005701,par_00005701_0069,sent_00005701_0069_001,第六類【傳記】,https://books.masterhsingyun.org/ArticleDetail/artcle5701,1
claim_3bbb8463c5ad,耶教能後來居上盛行於國內，其社會慈善與教育之成功是主因,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00015520,par_00015520_0007,sent_00015520_0007_003,第五類【文叢】,https://books.masterhsingyun.org/ArticleDetail/artcle15520,1
claim_d5754b2dc411,前七识活动会留下印象与痕迹，积存在第八识中，成为以后再认识的依据；这种经验累积储存在阿赖耶识里被称为“熏习”。作者据此说明世间知识在实践中逐渐开发，而出世间智慧也不只是与生俱来，还须经由后天听闻佛法逐渐增长。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00006841,par_00006841_0204,sent_00006841_0204_001,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle6841,1
claim_132d6d528314,所以，各位來拜懺，除了求平安、消災的意義之外，就是辦一所大學來福利世間上的人，自利利他。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00016211,par_00016211_0004,sent_00016211_0004_004,第四類【講演集】,https://books.masterhsingyun.org/ArticleDetail/artcle16211,1
claim_a96a62ff1f49,南傳比丘尼戒法失傳被說成南傳國家沒有比丘尼教團的原因；台灣教團成長且受達賴喇嘛提倡，西來寺兩次傳戒並有南傳女眾參加；說話者期望南北傳法師在菩提伽耶共同傳戒，使南傳佛教恢復比丘尼戒法，但此建議仍需南傳長老支持認定。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00002637,par_00002637_0293,sent_00002637_0293_001,第八類【日記】,https://books.masterhsingyun.org/ArticleDetail/artcle2637,1
claim_113c9d6fc277,佛法要千秋萬世流傳下去,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00015596,par_00015596_0083,sent_00015596_0083_001,第六類【傳記】,https://books.masterhsingyun.org/ArticleDetail/artcle15596,1
claim_9c86736ab9fd,次第乞食是平等精神的實踐。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00015647,par_00015647_0172,sent_00015647_0172_001,第十二類【附錄】,https://books.masterhsingyun.org/ArticleDetail/artcle15647,1
claim_de0b5d0e8cb2,作者先引德清「涉世、忘世、出世」之說，再區分小乘佛教的出世特點與清末消極遁世的誤解；其後歸屬中觀學派的不二主張、六祖惠能的在世間覺之論，並說人間佛教研究者與實踐者把惠能觀點視為重要思想來源，將人間佛教的入世品格理解為即入而出、不離世間而求出世間。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00017780,par_00017780_0021,sent_00017780_0021_001,第十二類【附錄】,https://books.masterhsingyun.org/ArticleDetail/artcle17780,1
claim_f6a6ed4a94c9,在诸佛菩萨节日期间，寺院会举办各种庆祝活动，以缅怀并实践佛菩萨精神。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00002397,,,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle2397,1
claim_98e0e0782345,僧團大眾共同追求佛法真理,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00002220,par_00002220_0013,sent_00002220_0013_002,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle2220,2
claim_246835b90ab4,尤其是，我有覺得文物局、觀光局這許多單位，應該和佛教不可以扯上關係，要還給佛教一個清淨，因為佛教基本上不是一個觀光的地方，而是一所教育的學校，你能到學校裡去參觀嗎？,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00016328,par_00016328_0032,sent_00016328_0032_003,第四類【講演集】,https://books.masterhsingyun.org/ArticleDetail/artcle16328,1
claim_ed8c33415353,有的人信佛，可是他的身體卻很衰弱、不健康，要知道健康有健康的因果，必須要運動、要保養、保健。⟂S⟂即使是吃素，吃素也有許多道德上的因果。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00002320,par_00002320_0093,sent_00002320_0093_003;sent_00002320_0093_004,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle2320,1
claim_e1bc3f16f3e1,我們要以菩薩為目標，自利利他，自度度人，自覺覺人，把人我的關係，看成是分不開，是一致的。⟂S⟂這五乘佛法調和起來，就是人間的佛教。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00005013,par_00005013_0023,sent_00005013_0023_005;sent_00005013_0023_006,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle5013,1
claim_72abd2acfb68,以出世間法來看待這個世間。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00013941,par_00013941_0005,sent_00013941_0005_005,第五類【文叢】,https://books.masterhsingyun.org/ArticleDetail/artcle13941,1
claim_fa4a9e2b5144,本窗未顯名的人物因車禍受傷而感悟人生無常，遂出家學佛，禮廣化法師為師，在樹林海明寺悟明長老座下受具足戒，曾親近印順法師，並在印順法師創辦的福嚴佛學院學習三年。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00005688,par_00005688_0040,sent_00005688_0040_003,第六類【傳記】,https://books.masterhsingyun.org/ArticleDetail/artcle5688,1
claim_7f19f6ee71f3,《般若經》在佛陀說法中占二十二年,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00000130,par_00000130_0002,sent_00000130_0002_004,第一類【經義】,https://books.masterhsingyun.org/ArticleDetail/artcle130,1
claim_e792c240c9b8,窗口外 antecedent 的「他」在迦濕彌羅學習《大毗婆沙論》後，以該論為本並參酌經量部學說，撰造《阿毗達磨俱舍論》、批判說一切有部傳統；此論因論理明晰、次序得宜、理長為宗且不偏一部而獲「聰明論」美稱，震撼當時印度佛教界並帶動研究風氣。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00006845,par_00006845_0002,sent_00006845_0002_003,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle6845,1
claim_44afb1535b5a,文本把一至七日如打佛七而達一心不亂說成能往生；作者又要求平常精進念佛使佛號純熟，臨終心不顛倒、不亂，便與佛的願力相應。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00002448,par_00002448_0030,sent_00002448_0030_003,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle2448,1
claim_bc574534ac5c,清淨本性沒有過去、現在、未來的分別，超越時間三世之別,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00014214,par_00014214_0017,sent_00014214_0017_005,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle14214,1
claim_9773806d0326,修道人去除心垢,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00002113,par_00002113_0044,sent_00002113_0044_002,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle2113,1
claim_1b502208835f,「出生在紀元前四六三年的四月八日」明示釋迦牟尼佛與出生日期；Stage264E 只有人物出生地關係，尚無保存人物出生日期的現有契約。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00006967,par_00006967_0003,sent_00006967_0003_001,第六類【傳記】,https://books.masterhsingyun.org/ArticleDetail/artcle6967,1
claim_7a9a6d417d3b,第一人稱作者主張佛法能處理事業管理乃至世出世間問題，並以「有佛法，就有辦法」概括；但一般人若不認真學佛法，只用耳聽眼看而不實踐，就無法得到佛法的受用。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00005783,par_00005783_0076,sent_00005783_0076_001,第八類【日記】,https://books.masterhsingyun.org/ArticleDetail/artcle5783,1
claim_e73f90575634,因此，我們不要把煩惱帶到床上，今天任何的不愉快要能盡快放下，不要帶到睡眠裡，不要把仇恨帶到明天。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00000359,par_00000359_0035,sent_00000359_0035_001,第一類【經義】,https://books.masterhsingyun.org/ArticleDetail/artcle359,1
claim_f16596dea374,人若有天耳通、天眼通、他心通等神通,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00018986,par_00018986_0006,sent_00018986_0006_001,第十二類【附錄】,https://books.masterhsingyun.org/ArticleDetail/artcle18986,1
claim_3067c3846811,佛滅後最初三寶不復可見，遂以土木金屬佛像為佛寶、三藏十二部經為法寶、受具足戒的比丘與比丘尼為僧寶，三者合稱「常住三寶」。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00016720,par_00016720_0003,sent_00016720_0003_003,第四類【講演集】,https://books.masterhsingyun.org/ArticleDetail/artcle16720,1
claim_6b8503c81709,第一人稱作者從焦山佛學院回到宜興大覺寺祖庭，見任當家的師兄常外出做功德佛事而自薦代辦；後文另明确寺內沒有做經懺佛事，只因應付溧陽佛教會會長而必須應酬其信徒。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00007375,par_00007375_0007,sent_00007375_0007_001,第六類【傳記】,https://books.masterhsingyun.org/ArticleDetail/artcle7375,1
claim_7d180d28ac7b,「每部經後面」被概括為含有「歡喜讚歎、信受奉行、作禮而去」的結尾清單；後句以釋迦牟尼佛比彌勒菩薩早成佛為結果，歸因於前者多修讚歎功德。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00003679,par_00003679_0004,sent_00003679_0004_009,第五類【文叢】,https://books.masterhsingyun.org/ArticleDetail/artcle3679,1
claim_571a4eff31c4,貢噶多傑仁波切把護藏胸前三十年的佛牙舍利贈送給第一人稱作者，並希望作者將其請回台灣建館供奉，以求正法永存、舍利重光；前句另說某未具名施事順利恢復南傳比丘尼戒法。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00016256,par_00016256_0006,sent_00016256_0006_003,第四類【講演集】,https://books.masterhsingyun.org/ArticleDetail/artcle16256,1
claim_9d92dff2d2d0,尤其善用實物譬喻，嘗於長生殿為則天皇帝講《華嚴經》，並以殿前金獅子為喻，解說法界構造、六相*5、十玄*6的意旨，使茫然不解的皇帝因而欣然了悟。⟂S⟂又曾為理解力遲鈍者立十面鏡子，分列上下及八方，面面相對，於中央置一佛像，其後燃一炬照之，以此光影互相映現，闡釋「重重無盡」的法界緣起。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00008764,par_00008764_0005,sent_00008764_0005_004;sent_00008764_0005_005,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle8764,1
claim_755aa6ed40d4,在「星雲大師一筆字」座談會上，高雄市副市長洪東煒把一筆字解讀為從「給人信心、歡喜、希望、方便」四點出發，並將之比擬《心經》諸法空相與《金剛經》如夢幻泡影，認為其實踐戒定慧與慈悲喜捨；這是洪東煒的現場詮釋，不是星雲大師在本段的直接自述。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00019813,par_00019813_0002,sent_00019813_0002_001,第十二類【附錄】,https://books.masterhsingyun.org/ArticleDetail/artcle19813,1
